temperature,rain_1h,snow_1h,clouds_percentage,date_time,population_density_categorical,holiday_Christmas Day,holiday_Columbus Day,holiday_Independence Day,holiday_Labor Day,holiday_Martin Luther King Jr Day,holiday_Memorial Day,holiday_New Years Day,holiday_None,holiday_State Fair,holiday_Thanksgiving Day,holiday_Veterans Day,holiday_Washingtons Birthday
285.33,0.25,0.0,1,3,very low,0,0,0,0,0,0,0,1,0,0,0,0
289.92,0.0,0.0,1,10,high,0,0,0,0,0,0,0,1,0,0,0,0
293.75,0.89,0.0,90,14,high,0,0,0,0,0,0,0,1,0,0,0,0
296.84,0.0,0.0,1,20,medium,0,0,0,0,0,0,0,1,0,0,0,0
272.9,0.0,0.0,90,17,high,0,0,0,0,0,0,0,1,0,0,0,0
254.917,0.0,0.0,0,18,medium,0,0,0,0,0,0,0,1,0,0,0,0
294.43,0.0,0.0,90,22,low,0,0,0,0,0,0,0,1,0,0,0,0
285.62,0.0,0.0,90,7,low,0,0,0,0,0,0,0,1,0,0,0,0
281.17,0.0,0.0,1,20,medium,0,0,0,0,0,0,0,1,0,0,0,0
267.53,0.0,0.0,90,13,high,0,0,0,0,0,0,0,1,0,0,0,0
272.64,0.0,0.0,90,18,medium,0,0,0,0,0,0,0,1,0,0,0,0
282.69,0.0,0.0,90,4,very low,0,0,0,0,0,0,0,1,0,0,0,0
294.05,0.0,0.0,8,11,high,0,0,0,0,0,0,0,1,0,0,0,0
270.88,0.0,0.0,5,11,high,0,0,0,0,0,0,0,1,0,0,0,0
265.48,0.0,0.0,1,6,very low,0,0,0,0,0,0,0,1,0,0,0,0
285.04,0.0,0.0,1,6,high,0,0,0,0,0,0,0,1,0,0,0,0
286.15,0.0,0.0,90,22,low,0,0,0,0,0,0,0,1,0,0,0,0
287.4890000000001,0.0,0.0,32,7,very high,0,0,0,0,0,0,0,1,0,0,0,0
257.16,0.0,0.0,1,2,very low,0,0,0,0,0,0,0,1,0,0,0,0
279.22,0.0,0.0,91,8,high,0,0,0,0,0,0,0,1,0,0,0,0
277.36,0.0,0.0,1,13,high,0,0,0,0,0,0,0,1,0,0,0,0
270.8,0.0,0.0,90,9,high,0,0,0,0,0,0,0,1,0,0,0,0
250.61,0.0,0.0,1,0,very low,0,0,0,0,0,0,0,1,0,0,0,0
256.84,0.0,0.0,40,4,very low,0,0,0,0,0,0,0,1,0,0,0,0
288.3,0.0,0.0,68,2,very low,0,0,0,0,0,0,0,1,0,0,0,0
294.5,0.0,0.0,40,23,low,0,0,0,0,0,0,0,1,0,0,0,0
279.55,0.0,0.0,90,17,very high,0,0,0,0,0,0,0,1,0,0,0,0
290.97,1.78,0.0,90,0,very low,0,0,0,0,0,0,0,1,0,0,0,0
265.21,0.0,0.0,20,11,high,0,0,0,0,0,0,0,1,0,0,0,0
304.48,0.0,0.0,0,13,high,0,0,0,0,0,0,0,1,0,0,0,0
291.65,0.0,0.0,1,5,low,0,0,0,0,0,0,0,1,0,0,0,0
266.19,0.0,0.0,90,16,very high,0,0,0,0,0,0,0,1,0,0,0,0
285.24,0.0,0.0,32,0,very low,0,0,0,0,0,0,0,1,0,0,0,0
290.51,0.0,0.0,76,15,high,0,0,0,0,0,0,0,1,0,0,0,0
267.87,0.0,0.0,90,9,high,0,0,0,0,0,0,0,1,0,0,0,0
270.01,0.0,0.0,90,13,low,0,0,0,0,0,0,0,1,0,0,0,0
293.07,0.0,0.0,90,22,medium,0,0,0,0,0,0,0,1,0,0,0,0
287.86,0.0,0.0,1,1,very low,0,0,0,0,0,0,0,1,0,0,0,0
277.73,1.21,0.0,90,20,low,0,0,0,0,0,0,0,1,0,0,0,0
275.66,0.0,0.0,1,1,very low,0,0,0,0,0,0,0,1,0,0,0,0
290.29,0.0,0.0,1,2,very low,0,0,0,0,0,0,0,1,0,0,0,0
273.21,0.0,0.0,40,15,high,0,0,0,0,0,0,0,1,0,0,0,0
291.32,0.0,0.0,0,15,high,0,0,0,0,0,0,0,1,0,0,0,0
291.44,0.0,0.0,40,18,high,0,0,0,0,0,0,0,1,0,0,0,0
292.17,0.0,0.0,32,9,low,0,0,0,0,0,0,0,1,0,0,0,0
298.18,0.0,0.0,1,14,high,0,0,0,0,0,0,0,1,0,0,0,0
279.95,0.0,0.0,1,15,medium,0,0,0,0,0,0,0,1,0,0,0,0
289.82,0.0,0.0,92,5,very low,0,0,0,0,0,0,0,1,0,0,0,0
274.54,0.0,0.0,1,0,low,0,0,0,0,0,0,0,1,0,0,0,0
289.07,0.25,0.0,90,22,low,0,0,0,0,0,0,0,1,0,0,0,0
262.82,0.0,0.0,90,20,medium,0,0,0,0,0,0,0,1,0,0,0,0
284.08,0.0,0.0,90,19,medium,0,0,0,0,0,0,0,1,0,0,0,0
272.3,0.0,0.0,1,1,very low,0,0,0,0,0,0,0,1,0,0,0,0
278.952,0.0,0.0,0,8,very high,0,0,0,0,0,0,0,1,0,0,0,0
294.98,0.0,0.0,1,22,low,0,0,0,0,0,0,0,1,0,0,0,0
252.29,0.0,0.0,1,19,medium,0,0,0,0,0,0,0,1,0,0,0,0
293.56,0.0,0.0,5,21,low,0,0,0,0,0,0,0,1,0,0,0,0
295.45,0.0,0.0,5,10,medium,0,0,0,0,0,0,0,1,0,0,0,0
267.43,0.0,0.0,90,5,very low,0,0,0,0,0,0,0,1,0,0,0,0
296.15,0.0,0.0,90,16,medium,0,0,0,0,0,0,0,1,0,0,0,0
293.86,0.0,0.0,1,4,very low,0,0,0,0,0,0,0,1,0,0,0,0
287.99,1.66,0.0,90,8,high,0,0,0,0,0,0,0,1,0,0,0,0
296.86,0.0,0.0,90,22,low,0,0,0,0,0,0,0,1,0,0,0,0
289.04,0.0,0.0,1,23,very low,0,0,0,0,0,0,0,1,0,0,0,0
264.89,0.0,0.0,5,19,medium,0,0,0,0,0,0,0,1,0,0,0,0
292.16,0.0,0.0,32,7,very high,0,0,0,0,0,0,0,1,0,0,0,0
255.33,0.0,0.0,64,23,very low,0,0,0,0,0,0,0,1,0,0,0,0
296.95,0.0,0.0,1,20,low,0,0,0,0,0,0,0,1,0,0,0,0
300.36,0.0,0.0,40,19,medium,0,0,0,0,0,0,0,1,0,0,0,0
267.73,0.0,0.0,40,9,low,0,0,0,0,0,0,0,1,0,0,0,0
274.48,0.0,0.0,90,18,low,0,0,0,0,0,0,0,1,0,0,0,0
261.42,0.0,0.0,90,21,low,0,0,0,0,0,0,0,1,0,0,0,0
273.29,0.0,0.0,40,18,high,0,0,0,0,0,0,0,1,0,0,0,0
284.62,0.0,0.0,90,21,medium,0,0,0,0,0,0,0,1,0,0,0,0
301.14,0.0,0.0,20,12,high,0,0,0,0,0,0,0,1,0,0,0,0
280.16,0.0,0.0,90,3,very low,0,0,0,0,0,0,0,1,0,0,0,0
303.608,0.0,0.0,44,23,very low,0,0,0,0,0,0,0,1,0,0,0,0
275.4,0.0,0.0,90,0,very low,0,0,0,0,0,0,0,1,0,0,0,0
280.07,0.0,0.0,100,10,high,0,0,0,0,0,0,0,1,0,0,0,0
283.41,0.0,0.0,40,12,medium,0,0,0,0,0,0,0,1,0,0,0,0
272.15,0.0,0.0,1,6,very high,0,0,0,0,0,0,0,1,0,0,0,0
265.29,0.0,0.0,90,21,low,0,0,0,0,0,0,0,1,0,0,0,0
277.22,0.0,0.0,90,8,very high,0,0,0,0,0,0,0,1,0,0,0,0
272.02,0.0,0.0,90,19,medium,0,0,0,0,0,0,0,1,0,0,0,0
278.22,0.0,0.0,90,8,high,0,0,0,0,0,0,0,1,0,0,0,0
270.93,0.0,0.0,90,19,medium,0,0,0,0,0,0,0,1,0,0,0,0
281.29,0.0,0.0,90,4,very low,0,0,0,0,0,0,0,1,0,0,0,0
274.08,0.0,0.0,90,7,very low,0,0,0,0,0,0,0,1,0,0,0,0
268.55,0.0,0.0,90,16,high,0,0,0,0,0,0,0,1,0,0,0,0
271.56,0.0,0.0,20,7,very high,0,0,0,0,0,0,0,1,0,0,0,0
292.33,0.0,0.0,0,1,very low,0,0,0,0,0,0,0,1,0,0,0,0
281.32,0.0,0.0,1,5,low,0,0,0,0,0,0,0,1,0,0,0,0
297.89,0.0,0.0,1,21,low,0,0,0,0,0,0,0,1,0,0,0,0
282.22,0.0,0.0,75,7,very high,0,0,0,0,0,0,0,1,0,0,0,0
296.95,0.0,0.0,44,15,high,0,0,0,0,0,0,0,1,0,0,0,0
273.02,0.0,0.0,1,21,low,0,0,0,0,0,0,0,1,0,0,0,0
264.65,0.0,0.0,75,7,low,0,0,0,0,0,0,0,1,0,0,0,0
271.79,0.0,0.0,90,0,very low,0,0,0,0,0,0,0,1,0,0,0,0
279.42,0.0,0.0,90,14,medium,0,0,0,0,0,0,0,1,0,0,0,0
288.66,0.0,0.0,90,10,medium,0,0,0,0,0,0,0,1,0,0,0,0
275.55,0.0,0.0,90,6,high,0,0,0,0,0,0,0,1,0,0,0,0
286.25,0.0,0.0,68,5,low,0,0,0,0,0,0,0,1,0,0,0,0
273.48,0.0,0.0,90,7,very high,0,0,0,0,0,0,0,1,0,0,0,0
275.86,0.0,0.0,90,12,high,0,0,0,0,0,0,0,1,0,0,0,0
289.79,0.0,0.0,75,19,medium,0,0,0,0,0,0,0,1,0,0,0,0
255.08,0.0,0.0,20,23,very low,0,0,0,0,0,0,0,1,0,0,0,0
274.07,1.02,0.0,64,18,medium,0,0,0,0,0,0,0,1,0,0,0,0
299.15,0.0,0.0,75,18,high,0,0,0,0,0,0,0,1,0,0,0,0
293.55,0.0,0.0,90,9,high,0,0,0,0,0,0,0,1,0,0,0,0
299.63,0.0,0.0,20,19,medium,0,0,0,0,0,0,0,1,0,0,0,0
286.24,0.25,0.0,1,0,very low,0,0,0,0,0,0,0,1,0,0,0,0
274.9,0.0,0.0,90,11,low,0,0,0,0,0,0,0,1,0,0,0,0
279.02,0.0,0.0,90,20,low,0,0,0,0,0,0,0,1,0,0,0,0
259.15,0.0,0.0,64,2,very low,0,0,0,0,0,0,0,1,0,0,0,0
289.0,0.0,0.0,20,19,medium,0,0,0,0,0,0,0,1,0,0,0,0
292.56,0.0,0.0,5,21,low,0,0,0,0,0,0,0,1,0,0,0,0
298.29,0.0,0.0,90,17,high,0,0,0,0,0,0,0,1,0,0,0,0
273.09,0.0,0.0,90,23,very low,0,0,0,0,0,0,0,1,0,0,0,0
284.53,3.41,0.0,90,1,very low,0,0,0,0,0,0,0,1,0,0,0,0
303.95,0.0,0.0,1,13,high,0,0,0,0,0,0,0,1,0,0,0,0
273.82,0.0,0.0,75,0,very low,0,0,0,0,0,0,0,1,0,0,0,0
273.34,0.0,0.0,90,14,high,0,0,0,0,0,0,0,1,0,0,0,0
299.59,0.0,0.0,36,13,high,0,0,0,0,0,0,0,1,0,0,0,0
290.79,0.0,0.0,90,7,very high,0,0,0,0,0,0,0,1,0,0,0,0
299.65,0.0,0.0,90,19,medium,0,0,0,0,0,0,0,1,0,0,0,0
280.93,0.0,0.0,20,2,very low,0,0,0,0,0,0,0,1,0,0,0,0
268.2,0.0,0.0,75,12,medium,0,0,0,0,0,0,0,1,0,0,0,0
268.69,0.0,0.0,40,7,high,0,0,0,0,0,0,0,1,0,0,0,0
291.65,0.0,0.0,40,0,very low,0,0,0,0,0,0,0,1,0,0,0,0
248.08,0.0,0.0,1,9,medium,0,0,0,0,0,0,0,1,0,0,0,0
269.51,0.0,0.0,1,20,medium,0,0,0,0,0,0,0,1,0,0,0,0
274.48,0.0,0.0,90,19,medium,0,0,0,0,0,0,0,1,0,0,0,0
292.94,0.0,0.0,88,22,low,0,0,0,0,0,0,0,1,0,0,0,0
276.08,0.0,0.0,90,22,medium,0,0,0,0,0,0,0,1,0,0,0,0
285.91,0.0,0.0,92,0,very low,0,0,0,0,0,0,0,1,0,0,0,0
285.67,0.0,0.0,1,10,high,0,0,0,0,0,0,0,1,0,0,0,0
289.02,0.0,0.0,90,19,medium,0,0,0,0,0,0,0,1,0,0,0,0
296.79,0.0,0.0,40,22,low,0,0,0,0,0,0,0,1,0,0,0,0
271.14,0.0,0.0,5,9,high,0,0,0,0,0,0,0,1,0,0,0,0
268.95,0.0,0.0,40,21,low,0,0,0,0,0,0,0,1,0,0,0,0
286.4,2.73,0.0,92,3,very low,0,0,0,0,0,0,0,1,0,0,0,0
292.65,0.0,0.0,75,12,high,0,0,0,0,0,0,0,1,0,0,0,0
266.72,0.0,0.0,20,18,high,0,0,0,0,0,0,0,1,0,0,0,0
286.22,0.0,0.0,90,10,high,0,0,0,0,0,0,0,1,0,0,0,0
272.18,0.25,0.0,64,8,high,0,0,0,0,0,0,0,1,0,0,0,0
287.31,0.0,0.0,90,6,high,0,0,0,0,0,0,0,1,0,0,0,0
291.21,0.0,0.0,64,23,very low,0,0,0,0,0,0,0,1,0,0,0,0
293.51,0.0,0.0,1,0,very low,0,0,0,0,0,0,0,1,0,0,0,0
270.36,0.0,0.0,1,10,medium,0,0,0,0,0,0,0,1,0,0,0,0
268.22,0.0,0.0,90,21,medium,0,0,0,0,0,0,0,1,0,0,0,0
290.93,0.0,0.0,20,7,very high,0,0,0,0,0,0,0,1,0,0,0,0
265.69,0.0,0.0,90,2,very low,0,0,0,0,0,0,0,1,0,0,0,0
280.151,0.0,0.0,92,0,very low,0,0,0,0,0,0,0,1,0,0,0,0
256.17,0.0,0.0,40,5,low,0,0,0,0,0,0,0,1,0,0,0,0
271.72,0.0,0.0,90,23,very low,0,0,0,0,0,0,0,1,0,0,0,0
295.01,0.0,0.0,40,14,high,0,0,0,0,0,0,0,1,0,0,0,0
268.14,0.0,0.0,90,14,high,0,0,0,0,0,0,0,1,0,0,0,0
292.44,1.8,0.0,92,10,high,0,0,0,0,0,0,0,1,0,0,0,0
291.56,0.51,0.0,90,7,very high,0,0,0,0,0,0,0,1,0,0,0,0
274.12,0.0,0.0,1,21,medium,0,0,0,0,0,0,0,1,0,0,0,0
276.82,0.0,0.0,90,16,very high,0,0,0,0,0,0,0,1,0,0,0,0
268.95,0.0,0.0,90,19,very low,0,0,0,0,0,0,0,1,0,0,0,0
281.71,0.0,0.0,75,22,low,0,0,0,0,0,0,0,1,0,0,0,0
293.82,0.0,0.0,75,19,medium,0,0,0,0,0,0,0,1,0,0,0,0
298.09,0.0,0.0,90,20,medium,0,0,0,0,0,0,0,1,0,0,0,0
296.18,0.51,0.0,90,14,high,0,0,0,0,0,0,0,1,0,0,0,0
291.22,0.0,0.0,40,4,very low,0,0,0,0,0,0,0,1,0,0,0,0
284.29,0.0,0.0,1,2,very low,0,0,0,0,0,0,0,1,0,0,0,0
275.72,0.0,0.0,90,13,high,0,0,0,0,0,0,0,1,0,0,0,0
287.92,0.0,0.0,20,5,low,0,0,0,0,0,0,0,1,0,0,0,0
294.4,0.0,0.0,75,16,very high,0,0,0,0,0,0,0,1,0,0,0,0
272.35,0.0,0.0,40,2,very low,0,0,0,0,0,0,0,1,0,0,0,0
280.22,0.0,0.0,75,22,low,0,0,0,0,0,0,0,1,0,0,0,0
263.78,0.0,0.0,1,22,medium,0,0,0,0,0,0,0,1,0,0,0,0
299.65,0.0,0.0,1,14,high,0,0,0,0,0,0,0,1,0,0,0,0
272.08,0.0,0.0,90,9,high,0,0,0,0,0,0,0,1,0,0,0,0
288.74,0.0,0.0,0,7,very high,0,0,0,0,0,0,0,1,0,0,0,0
292.84,0.0,0.0,5,22,low,0,0,0,0,0,0,0,1,0,0,0,0
293.36,0.0,0.0,90,14,medium,0,0,0,0,0,0,0,1,0,0,0,0
296.47,0.0,0.0,0,12,high,0,0,0,0,0,0,0,1,0,0,0,0
274.51,0.0,0.0,90,20,low,0,0,0,0,0,0,0,1,0,0,0,0
274.12,0.0,0.0,64,7,high,0,0,0,0,0,0,0,1,0,0,0,0
284.5,0.0,0.0,92,6,low,0,0,0,0,0,0,0,1,0,0,0,0
261.87,0.0,0.0,1,5,low,0,0,0,0,0,0,0,1,0,0,0,0
265.89,0.0,0.0,1,6,high,0,0,0,0,0,0,0,1,0,0,0,0
257.89,0.0,0.0,90,10,low,0,0,0,0,0,0,0,1,0,0,0,0
291.24,0.0,0.0,90,18,medium,0,0,0,0,0,0,0,1,0,0,0,0
289.61,0.0,0.0,0,5,low,0,0,0,0,0,0,0,1,0,0,0,0
273.97,0.0,0.0,1,5,low,0,0,0,0,0,0,0,1,0,0,0,0
272.29,0.0,0.0,90,4,very low,0,0,0,0,0,0,0,1,0,0,0,0
272.15,0.0,0.0,90,11,medium,0,0,0,0,0,0,0,1,0,0,0,0
277.72,0.0,0.0,90,7,low,0,0,0,0,0,0,0,1,0,0,0,0
275.55,0.0,0.0,75,2,very low,0,0,0,0,0,0,0,1,0,0,0,0
284.62,0.0,0.0,1,0,very low,0,1,0,0,0,0,0,0,0,0,0,0
272.82,0.0,0.0,1,22,low,0,0,0,0,0,0,0,1,0,0,0,0
288.48,0.0,0.0,90,13,high,0,0,0,0,0,0,0,1,0,0,0,0
302.78,0.0,0.0,40,14,high,0,0,0,0,0,0,0,1,0,0,0,0
291.25,0.0,0.0,20,22,low,0,0,0,0,0,0,0,1,0,0,0,0
272.37,0.0,0.0,90,4,very low,0,0,0,0,0,0,0,1,0,0,0,0
292.06,0.0,0.0,1,14,high,0,0,0,0,0,0,0,1,0,0,0,0
300.72,0.0,0.0,75,15,very high,0,0,0,0,0,0,0,1,0,0,0,0
282.26,0.0,0.0,75,3,very low,0,0,0,0,0,0,0,1,0,0,0,0
278.68,0.0,0.0,90,16,high,0,0,0,0,0,0,0,1,0,0,0,0
292.3,0.0,0.0,1,2,very low,0,0,0,0,0,0,0,1,0,0,0,0
290.3,0.0,0.0,1,3,very low,0,0,0,0,0,0,0,1,0,0,0,0
263.07,0.0,0.0,90,3,very low,0,0,0,0,0,0,0,1,0,0,0,0
274.92,0.0,0.0,20,17,very high,0,0,0,0,0,0,0,1,0,0,0,0
282.49,0.25,0.0,20,11,high,0,0,0,0,0,0,0,1,0,0,0,0
301.0,0.0,0.0,1,16,very high,0,0,0,0,0,0,0,1,0,0,0,0
273.76,0.0,0.0,40,8,very high,0,0,0,0,0,0,0,1,0,0,0,0
297.888,0.0,0.0,0,12,medium,0,0,0,0,0,0,0,1,0,0,0,0
278.44,0.84,0.0,90,8,high,0,0,0,0,0,0,0,1,0,0,0,0
261.14,0.0,0.0,90,2,very low,0,0,0,0,0,0,0,1,0,0,0,0
257.3,0.0,0.0,90,9,high,0,0,0,0,0,0,0,1,0,0,0,0
291.1,0.0,0.0,75,15,high,0,0,0,0,0,0,0,1,0,0,0,0
282.37,0.0,0.0,1,5,low,0,0,0,0,0,0,0,1,0,0,0,0
287.95,0.0,0.0,40,4,very low,0,0,0,0,0,0,0,1,0,0,0,0
277.63,0.67,0.0,64,15,medium,0,0,0,0,0,0,0,1,0,0,0,0
286.82,0.0,0.0,1,13,medium,0,0,0,0,0,0,0,1,0,0,0,0
256.33,0.0,0.0,40,18,medium,0,0,0,0,0,0,0,1,0,0,0,0
297.888,0.0,0.0,0,13,medium,0,0,0,0,0,0,0,1,0,0,0,0
293.6,0.0,0.0,1,11,medium,0,0,0,0,0,0,0,1,0,0,0,0
276.22,0.0,0.0,90,18,medium,0,0,0,0,0,0,0,1,0,0,0,0
292.22,0.0,0.0,40,23,low,0,0,0,0,0,0,0,1,0,0,0,0
271.6,0.0,0.0,64,3,very low,0,0,0,0,0,0,0,1,0,0,0,0
273.95,0.0,0.0,90,6,high,0,0,0,0,0,0,0,1,0,0,0,0
275.65,0.0,0.0,1,19,medium,0,0,0,0,0,0,0,1,0,0,0,0
274.65,0.0,0.0,1,6,very low,0,0,0,0,0,0,0,1,0,0,0,0
289.0,0.0,0.0,90,14,high,0,0,0,0,0,0,0,1,0,0,0,0
253.4,0.0,0.0,1,9,high,0,0,0,0,0,0,0,1,0,0,0,0
291.22,0.0,0.0,75,7,very high,0,0,0,0,0,0,0,1,0,0,0,0
272.02,0.0,0.0,90,15,very high,0,0,0,0,0,0,0,1,0,0,0,0
266.8,0.0,0.0,90,7,very low,0,0,0,0,0,0,0,1,0,0,0,0
298.51,0.0,0.0,40,16,very high,0,0,0,0,0,0,0,1,0,0,0,0
289.22,0.0,0.0,40,3,very low,0,0,0,0,0,0,0,1,0,0,0,0
300.72,0.0,0.0,1,16,very high,0,0,0,0,0,0,0,1,0,0,0,0
292.15,0.0,0.0,90,20,medium,0,0,0,0,0,0,0,1,0,0,0,0
280.01,0.0,0.0,90,15,high,0,0,0,0,0,0,0,1,0,0,0,0
293.83,0.0,0.0,24,14,high,0,0,0,0,0,0,0,1,0,0,0,0
285.86,0.0,0.0,90,17,very high,0,0,0,0,0,0,0,1,0,0,0,0
285.59,0.0,0.0,1,12,high,0,0,0,0,0,0,0,1,0,0,0,0
297.95,0.0,0.0,90,17,very high,0,0,0,0,0,0,0,1,0,0,0,0
298.33,0.0,0.0,1,19,medium,0,0,0,0,0,0,0,1,0,0,0,0
293.05,0.0,0.0,75,6,high,0,0,0,0,0,0,0,1,0,0,0,0
291.61,0.0,0.0,24,10,medium,0,0,0,0,0,0,0,1,0,0,0,0
287.73,0.0,0.0,40,1,very low,0,0,0,0,0,0,0,1,0,0,0,0
288.34,0.0,0.0,90,11,high,0,0,0,0,0,0,0,1,0,0,0,0
294.52,0.0,0.0,1,17,high,0,0,0,0,0,0,0,1,0,0,0,0
291.22,0.0,0.0,40,8,high,0,0,0,0,0,0,0,1,0,0,0,0
283.63,0.25,0.0,90,14,high,0,0,0,0,0,0,0,1,0,0,0,0
282.22,0.0,0.0,90,0,very low,0,0,0,0,0,0,0,1,0,0,0,0
292.3,0.0,0.0,1,18,high,0,0,0,0,0,0,0,1,0,0,0,0
256.22,0.0,0.0,1,21,medium,0,0,0,0,0,0,0,1,0,0,0,0
275.61,0.0,0.0,90,17,high,0,0,0,0,0,0,0,1,0,0,0,0
274.47,0.0,0.0,90,7,very high,0,0,0,0,0,0,0,1,0,0,0,0
255.86,0.0,0.0,1,19,low,0,0,0,0,0,0,0,1,0,0,0,0
291.4,0.0,0.0,90,20,medium,0,0,0,0,0,0,0,1,0,0,0,0
275.6,0.0,0.0,90,21,medium,0,0,0,0,0,0,0,1,0,0,0,0
282.55,0.0,0.0,75,0,very low,0,0,0,0,0,0,0,1,0,0,0,0
267.48,0.0,0.0,75,7,very high,0,0,0,0,0,0,0,1,0,0,0,0
247.16,0.0,0.0,11,2,very low,0,0,0,0,0,0,0,1,0,0,0,0
272.22,0.0,0.0,90,3,very low,0,0,0,0,0,0,0,1,0,0,0,0
276.52,0.0,0.0,75,21,low,0,0,0,0,0,0,0,1,0,0,0,0
274.4,0.0,0.0,90,9,medium,0,0,0,0,0,0,0,1,0,0,0,0
286.89,0.0,0.0,1,17,medium,0,0,0,0,0,0,0,1,0,0,0,0
282.65,0.0,0.0,40,12,high,0,0,0,0,0,0,0,1,0,0,0,0
289.62,0.0,0.0,75,14,high,0,0,0,0,0,0,0,1,0,0,0,0
271.02,0.0,0.0,1,1,very low,0,0,0,0,0,0,0,1,0,0,0,0
275.87,0.0,0.0,90,16,high,0,0,0,0,0,0,0,1,0,0,0,0
272.72,0.0,0.0,90,6,very high,0,0,0,0,0,0,0,1,0,0,0,0
289.57,0.0,0.0,0,2,very low,0,0,0,0,0,0,0,1,0,0,0,0
277.1,0.0,0.0,75,13,high,0,0,0,0,0,0,0,1,0,0,0,0
293.61,0.0,0.0,0,10,high,0,0,0,0,0,0,0,1,0,0,0,0
275.72,0.0,0.0,90,0,very low,0,0,0,0,0,0,0,1,0,0,0,0
267.52,0.0,0.0,90,6,very low,0,0,0,0,0,0,0,1,0,0,0,0
289.629,0.0,0.0,80,21,low,0,0,0,0,0,0,0,1,0,0,0,0
297.07,0.0,0.0,1,13,high,0,0,0,0,0,0,0,1,0,0,0,0
271.79,0.0,0.0,90,17,medium,0,0,0,0,0,0,0,1,0,0,0,0
290.33,0.0,0.0,1,8,high,0,0,0,0,0,0,0,1,0,0,0,0
297.66,0.0,0.0,40,12,very high,0,0,0,0,0,0,0,1,0,0,0,0
293.74,0.0,0.0,1,1,very low,0,0,0,0,0,0,0,1,0,0,0,0
285.58,0.0,0.0,75,6,very high,0,0,0,0,0,0,0,1,0,0,0,0
272.49,0.0,0.0,1,22,low,0,0,0,0,0,0,0,1,0,0,0,0
291.63,0.25,0.0,40,3,very low,0,0,0,0,0,0,0,1,0,0,0,0
260.84,0.0,0.0,90,16,high,0,0,0,0,0,0,0,1,0,0,0,0
301.7,0.0,0.0,75,21,low,0,0,0,0,0,0,0,1,0,0,0,0
289.95,0.0,0.0,75,20,medium,0,0,0,0,0,0,0,1,0,0,0,0
260.79,0.0,0.0,1,17,medium,0,0,0,0,0,0,0,1,0,0,0,0
261.19,0.0,0.0,1,13,medium,0,0,0,0,0,0,0,1,0,0,0,0
294.51,0.0,0.0,75,9,high,0,0,0,0,0,0,0,1,0,0,0,0
291.09,0.0,0.0,75,22,low,0,0,0,0,0,0,0,1,0,0,0,0
285.46,0.0,0.0,1,8,very high,0,0,0,0,0,0,0,1,0,0,0,0
283.02,0.0,0.0,40,4,very low,0,0,0,0,0,0,0,1,0,0,0,0
294.29,0.0,0.0,1,1,very low,0,0,0,0,0,0,0,1,0,0,0,0
281.4,0.35,0.0,92,23,very low,0,0,0,0,0,0,0,1,0,0,0,0
273.28,0.0,0.17,90,1,very low,0,0,0,0,0,0,0,1,0,0,0,0
282.32,0.0,0.0,75,16,very high,0,0,0,0,0,0,0,1,0,0,0,0
281.55,0.0,0.0,90,17,very high,0,0,0,0,0,0,0,1,0,0,0,0
295.92,0.0,0.0,75,11,high,0,0,0,0,0,0,0,1,0,0,0,0
262.54,0.0,0.0,75,4,very low,0,0,0,0,0,0,0,1,0,0,0,0
277.4,0.0,0.0,75,23,low,0,0,0,0,0,0,0,1,0,0,0,0
269.48,0.0,0.0,1,5,low,0,0,0,0,0,0,0,1,0,0,0,0
268.77,0.0,0.0,90,4,very low,0,0,0,0,0,0,0,1,0,0,0,0
287.75,0.0,0.0,40,22,low,0,0,0,0,0,0,0,1,0,0,0,0
273.02,0.0,0.0,90,5,very low,0,0,0,0,0,0,0,1,0,0,0,0
282.15,0.0,0.0,1,5,very low,0,0,0,0,0,0,0,1,0,0,0,0
273.65,0.0,0.0,40,9,high,0,0,0,0,0,0,0,1,0,0,0,0
273.4,0.0,0.0,90,3,very low,0,0,0,0,0,0,0,1,0,0,0,0
289.15,0.0,0.0,90,21,low,0,0,0,0,0,0,0,1,0,0,0,0
270.65,0.0,0.0,90,12,medium,0,0,0,0,0,0,0,1,0,0,0,0
290.47,0.0,0.0,40,9,high,0,0,0,0,0,0,0,1,0,0,0,0
276.02,0.0,0.0,90,5,very low,0,0,0,0,0,0,0,1,0,0,0,0
273.09,0.0,0.0,90,6,high,0,0,0,0,0,0,0,1,0,0,0,0
283.01,0.0,0.0,40,8,high,0,0,0,0,0,0,0,1,0,0,0,0
248.28,0.0,0.0,90,6,medium,0,0,0,0,0,0,0,1,0,0,0,0
296.46,0.0,0.0,90,9,high,0,0,0,0,0,0,0,1,0,0,0,0
296.39,0.25,0.0,75,4,very low,0,0,0,0,0,0,0,1,0,0,0,0
297.15,0.0,0.0,75,15,high,0,0,0,0,0,0,0,1,0,0,0,0
270.67,0.0,0.0,40,16,very high,0,0,0,0,0,0,0,1,0,0,0,0
273.95,0.0,0.0,90,3,very low,0,0,0,0,0,0,0,1,0,0,0,0
278.95,0.0,0.0,90,16,high,0,0,0,0,0,0,0,1,0,0,0,0
292.61,0.0,0.0,90,9,high,0,0,0,0,0,0,0,1,0,0,0,0
293.03,0.0,0.0,40,19,medium,0,0,0,0,0,0,0,1,0,0,0,0
272.49,0.0,0.0,90,1,very low,0,0,0,0,0,0,0,1,0,0,0,0
