holiday,temperature,rain_1h,snow_1h,clouds_percentage,weather_type,weather_type_details,date_time,population_density,population_density_categorical
None,251.56,0.0,0.0,90,Clouds,overcast clouds,1/25/2013 6:00,5269,high
None,293.01,0.0,0.0,1,Clear,sky is clear,6/15/2017 1:00,563,very low
None,291.55,0.0,0.0,90,Mist,mist,7/20/2018 7:00,5821,high
None,264.12,0.0,0.0,20,Clouds,few clouds,12/25/2012 13:00,2724,low
None,295.79,0.0,0.0,40,Clouds,scattered clouds,8/20/2015 17:00,5966,very high
None,299.76,0.0,0.0,1,Clear,sky is clear,7/11/2017 21:00,3115,medium
None,283.15,0.0,0.0,1,Clear,sky is clear,4/17/2017 21:00,2399,low
None,275.02,0.0,0.0,90,Mist,mist,1/22/2017 10:00,2937,medium
None,281.16,0.0,0.0,90,Rain,light rain,10/13/2015 0:00,444,very low
None,282.23,0.0,0.0,90,Clouds,overcast clouds,10/14/2012 5:00,505,very low
None,275.15,0.0,0.0,90,Mist,mist,1/20/2017 1:00,366,very low
None,305.08,0.0,0.0,1,Clear,sky is clear,7/15/2017 15:00,4133,medium
None,272.35,0.0,0.0,90,Fog,fog,12/10/2012 9:00,4057,medium
None,292.38,1.85,0.0,68,Drizzle,light intensity drizzle,6/1/2014 5:00,709,very low
None,295.25,0.0,0.0,90,Clouds,overcast clouds,8/2/2016 6:00,5344,high
None,284.72,0.0,0.0,90,Mist,mist,12/4/2017 11:00,4641,high
None,275.92,0.0,0.0,90,Clouds,overcast clouds,4/16/2013 20:00,2964,medium
None,274.95,0.0,0.0,90,Rain,light rain,3/4/2018 11:00,3594,medium
None,267.65,0.0,0.0,1,Clear,sky is clear,3/20/2013 16:00,6608,very high
None,281.0,0.0,0.0,90,Clouds,overcast clouds,10/19/2012 12:00,4489,high
None,254.03,0.0,0.0,1,Clear,sky is clear,1/7/2017 5:00,886,very low
None,294.14,0.0,0.0,20,Clouds,few clouds,10/2/2012 17:00,5791,high
None,263.39,0.0,0.0,1,Clear,sky is clear,1/2/2016 7:00,1440,very low
None,283.12,0.0,0.0,90,Clouds,overcast clouds,4/18/2014 17:00,5302,high
None,272.28,0.0,0.0,64,Clouds,broken clouds,1/13/2014 5:00,2557,low
None,286.53,0.0,0.0,90,Rain,light rain,5/28/2013 22:00,1656,low
None,264.52,0.0,0.0,90,Clouds,overcast clouds,12/25/2012 1:00,575,very low
None,290.1,0.0,0.0,1,Clear,sky is clear,7/25/2016 6:00,5010,high
None,279.78,0.0,0.0,1,Clear,sky is clear,3/13/2014 13:00,5055,high
None,293.28,0.0,0.0,75,Rain,light rain,7/20/2018 21:00,3121,medium
None,290.38,0.0,0.0,1,Clear,sky is clear,10/22/2015 15:00,5844,very high
None,268.63,0.0,0.0,1,Clear,sky is clear,11/21/2015 0:00,1065,very low
None,299.44,0.0,0.0,40,Clouds,scattered clouds,8/4/2015 17:00,5969,very high
None,294.8,0.9,0.0,90,Mist,mist,7/6/2014 7:00,954,very low
None,299.69,0.0,0.0,1,Clear,sky is clear,5/29/2018 10:00,4530,high
None,274.96,0.0,0.0,90,Mist,mist,1/22/2017 22:00,2316,low
None,276.07,0.0,0.0,1,Mist,mist,11/9/2016 9:00,5221,high
None,286.42,0.0,0.0,90,Thunderstorm,proximity thunderstorm with rain,5/8/2017 22:00,1508,low
None,290.96,0.51,0.0,90,Mist,mist,5/28/2016 14:00,4274,medium
None,304.22,0.0,0.0,75,Clouds,broken clouds,7/21/2014 15:00,5871,very high
None,288.94,0.0,0.0,1,Clear,sky is clear,8/18/2017 3:00,370,very low
None,277.44,0.0,0.0,90,Rain,light rain,4/6/2016 12:00,5211,high
None,279.08,0.0,0.0,75,Clouds,broken clouds,11/23/2017 17:00,3340,medium
None,293.27,5.86,0.0,75,Rain,heavy intensity rain,8/7/2015 2:00,362,very low
None,291.2,0.51,0.0,90,Drizzle,light intensity drizzle,8/18/2015 16:00,6186,very high
None,271.5,0.0,0.0,90,Clouds,overcast clouds,2/25/2013 12:00,4734,high
None,270.7,0.0,0.0,90,Clouds,overcast clouds,1/6/2016 0:00,757,very low
None,281.55,0.0,0.0,1,Clear,sky is clear,11/6/2016 4:00,243,very low
Christmas Day,269.09,0.0,0.0,90,Snow,light snow,12/25/2015 0:00,894,very low
None,289.35,0.0,0.0,1,Clear,sky is clear,5/19/2018 5:00,806,very low
None,278.15,0.0,0.0,1,Clear,sky is clear,1/26/2018 10:00,4693,high
None,254.91,0.0,0.0,1,Mist,mist,1/15/2017 7:00,1158,very low
None,259.07,0.0,0.0,90,Haze,haze,1/14/2013 13:00,4532,high
None,274.42,0.0,0.0,90,Clouds,overcast clouds,3/18/2017 13:00,5059,high
None,294.16,0.81,0.0,92,Rain,moderate rain,6/19/2014 19:00,3378,medium
None,260.96,0.0,0.0,20,Clouds,few clouds,3/20/2013 2:00,282,very low
None,275.99,0.0,0.0,90,Clouds,overcast clouds,11/5/2012 10:00,4408,high
None,301.28,0.0,0.0,75,Clouds,broken clouds,7/27/2017 15:00,5684,high
None,299.12,0.0,0.0,1,Clear,sky is clear,7/29/2015 13:00,4756,high
None,280.75,0.0,0.0,40,Rain,light rain,4/4/2017 3:00,438,very low
None,287.41,0.25,0.0,1,Rain,light rain,8/29/2018 0:00,623,very low
None,291.98,0.0,0.0,90,Mist,mist,9/28/2013 10:00,4621,high
None,297.99,0.25,0.0,92,Rain,light rain,7/26/2013 15:00,5975,very high
None,273.68,0.0,0.0,90,Mist,mist,1/22/2018 5:00,2797,low
None,281.14,0.0,0.0,75,Fog,fog,9/7/2017 6:00,5737,high
None,295.25,0.0,0.0,1,Clear,sky is clear,6/25/2015 21:00,3189,medium
None,297.19,0.0,0.0,40,Clouds,scattered clouds,8/10/2015 11:00,4444,high
None,285.22,0.0,0.0,40,Clouds,scattered clouds,5/23/2017 23:00,1110,very low
None,296.93,0.0,0.0,90,Clouds,overcast clouds,6/27/2018 14:00,5036,high
None,274.69,0.0,0.0,90,Snow,light snow,3/18/2016 15:00,6218,very high
None,292.38,1.85,0.0,68,Thunderstorm,thunderstorm,6/1/2014 5:00,709,very low
None,281.32,0.0,0.0,1,Clear,sky is clear,10/4/2012 5:00,2726,low
None,270.99,0.0,0.0,1,Clear,sky is clear,10/13/2012 2:00,570,very low
None,282.01,0.0,0.0,75,Fog,fog,5/11/2014 6:00,790,very low
None,261.7,0.0,0.0,64,Clouds,broken clouds,12/18/2013 5:00,2760,low
None,271.16,0.0,0.0,90,Snow,light snow,2/7/2016 18:00,2195,low
None,271.22,0.0,0.0,1,Clear,sky is clear,12/30/2016 22:00,2436,low
None,261.61,0.0,0.0,75,Snow,light snow,2/8/2018 12:00,4896,high
None,276.01,0.0,0.0,90,Mist,mist,3/9/2016 10:00,4598,high
None,287.92,0.0,0.0,92,Rain,light rain,6/5/2013 18:00,4599,high
None,274.15,0.0,0.0,90,Rain,light rain,11/24/2016 20:00,2782,low
None,253.72,0.0,0.0,5,Clear,sky is clear,1/12/2018 21:00,2573,low
None,288.11,1.65,0.0,90,Mist,mist,9/19/2018 12:00,4734,high
None,279.11,0.0,0.0,1,Clear,sky is clear,4/5/2017 0:00,678,very low
None,278.66,0.0,0.0,1,Mist,mist,3/7/2016 2:00,351,very low
None,286.42,0.0,0.0,40,Rain,moderate rain,5/2/2018 1:00,324,very low
None,274.74,0.0,0.0,90,Clouds,overcast clouds,2/28/2016 8:00,1985,low
None,275.95,0.0,0.0,90,Mist,mist,3/27/2017 5:00,2711,low
None,265.53,0.0,0.0,40,Clouds,scattered clouds,2/9/2017 18:00,4828,high
None,285.69,0.0,0.0,1,Clear,sky is clear,6/5/2016 6:00,1003,very low
None,298.53,0.0,0.0,40,Clouds,scattered clouds,7/17/2014 18:00,5099,high
None,299.48,0.0,0.0,40,Clouds,scattered clouds,7/22/2018 19:00,3661,medium
None,298.44,0.0,0.0,0,Clear,Sky is Clear,8/12/2013 16:00,6412,very high
None,270.36,0.0,0.0,40,Clouds,scattered clouds,2/17/2016 22:00,1862,low
None,286.93,0.0,0.0,75,Clouds,broken clouds,5/19/2018 11:00,4112,medium
None,304.61,0.0,0.0,20,Clouds,few clouds,8/13/2018 14:00,4811,high
None,285.08,0.0,0.0,40,Clouds,scattered clouds,10/25/2017 14:00,5274,high
None,291.37,0.0,0.0,40,Drizzle,light intensity drizzle,10/21/2017 1:00,804,very low
None,268.63,0.0,0.0,90,Clouds,overcast clouds,2/13/2014 11:00,4732,high
None,285.92,0.0,0.0,76,Clouds,broken clouds,6/6/2013 23:00,1453,very low
None,299.01,0.0,0.0,20,Clouds,few clouds,7/21/2016 22:00,2026,low
None,268.32,0.0,0.0,90,Haze,haze,12/18/2012 16:00,6493,very high
None,279.22,0.0,0.0,90,Drizzle,drizzle,11/18/2015 18:00,4550,high
None,272.51,0.0,0.0,90,Mist,mist,1/17/2017 6:00,4993,high
None,283.16,0.0,0.0,40,Clouds,scattered clouds,3/28/2017 21:00,3092,medium
None,283.03,0.0,0.0,90,Rain,light rain,9/30/2018 13:00,4547,high
None,281.09,0.0,0.0,1,Clear,sky is clear,5/20/2018 4:00,273,very low
None,274.28,0.0,0.0,90,Rain,light rain,11/22/2016 15:00,4686,high
None,299.01,0.0,0.0,1,Clear,sky is clear,6/14/2018 14:00,5434,high
None,284.71,1.44,0.0,90,Rain,heavy intensity rain,5/10/2016 2:00,213,very low
None,294.79,0.0,0.0,90,Drizzle,light intensity drizzle,6/8/2018 16:00,6727,very high
None,285.24,0.0,0.0,1,Clear,sky is clear,5/9/2016 3:00,304,very low
None,275.82,0.0,0.0,64,Clouds,broken clouds,11/10/2013 4:00,260,very low
None,297.01,0.0,0.0,90,Rain,moderate rain,7/21/2017 12:00,5074,high
None,298.98,0.0,0.0,0,Clear,Sky is Clear,7/12/2013 12:00,5960,very high
None,272.27,0.0,0.0,1,Clear,sky is clear,12/23/2016 4:00,568,very low
None,274.92,0.0,0.0,1,Clear,sky is clear,4/16/2013 2:00,234,very low
None,249.15,0.0,0.0,1,Clear,sky is clear,1/21/2014 6:00,5492,high
None,291.02,0.0,0.0,90,Haze,haze,5/31/2018 7:00,6420,very high
None,272.51,0.0,0.0,1,Haze,haze,11/21/2012 8:00,5413,high
None,275.58,0.0,0.0,90,Rain,moderate rain,4/26/2017 7:00,5932,very high
None,291.14,1.78,0.0,90,Mist,mist,9/24/2015 6:00,5377,high
None,282.87,0.25,0.0,90,Rain,light rain,4/20/2014 3:00,311,very low
None,284.29,0.0,0.0,0,Mist,mist,7/30/2013 3:00,377,very low
None,274.18,0.0,0.0,90,Rain,light rain,1/11/2013 23:00,1629,low
None,263.24,0.0,0.0,1,Clear,sky is clear,1/2/2016 4:00,378,very low
None,294.39,0.0,0.0,75,Clouds,broken clouds,5/31/2014 5:00,901,very low
None,298.44,0.0,0.0,20,Clouds,few clouds,6/5/2016 19:00,3634,medium
None,274.02,0.0,0.0,90,Mist,mist,11/25/2016 4:00,300,very low
None,276.13,0.0,0.0,90,Drizzle,light intensity drizzle,10/20/2013 16:00,4623,high
None,295.55,0.0,0.0,40,Clouds,scattered clouds,9/10/2018 20:00,2732,low
None,290.96,0.51,0.0,88,Rain,light rain,9/11/2013 2:00,286,very low
None,297.11,0.0,0.0,1,Clear,sky is clear,7/2/2013 20:00,3074,medium
None,286.1,0.0,0.0,90,Clouds,overcast clouds,10/9/2015 16:00,6200,very high
None,268.08,0.0,0.0,90,Mist,mist,4/15/2018 4:00,175,very low
None,289.27,0.0,0.0,1,Mist,mist,9/23/2015 3:00,340,very low
None,288.67,0.0,0.0,40,Clouds,scattered clouds,6/3/2016 4:00,933,very low
None,296.51,0.0,0.0,75,Clouds,broken clouds,9/19/2017 20:00,2977,medium
None,266.07,0.0,0.0,75,Clouds,broken clouds,2/22/2013 13:00,4476,high
None,295.44,0.0,0.0,1,Clear,sky is clear,7/21/2015 10:00,4374,high
None,267.35,0.0,0.0,90,Mist,mist,2/19/2018 13:00,3450,medium
None,278.17,0.0,0.0,90,Clouds,overcast clouds,3/29/2013 13:00,5373,high
None,271.65,0.0,0.0,90,Fog,fog,4/8/2018 18:00,3224,medium
None,295.68,0.0,0.0,75,Thunderstorm,proximity thunderstorm,7/6/2017 9:00,4707,high
None,282.34,0.0,0.0,90,Drizzle,drizzle,4/12/2017 20:00,2898,low
None,262.02,0.0,0.0,57,Clouds,broken clouds,2/21/2013 14:00,5484,high
None,297.88,0.0,0.0,90,Clouds,overcast clouds,5/25/2014 19:00,2661,low
None,298.97,0.0,0.0,75,Drizzle,light intensity drizzle,9/6/2015 4:00,355,very low
None,289.76,0.0,0.0,1,Clear,sky is clear,9/11/2018 5:00,3055,medium
None,285.29,0.0,0.0,90,Mist,mist,10/25/2012 16:00,6473,very high
None,295.38,0.0,0.0,0,Clear,Sky is Clear,7/6/2013 8:00,2288,low
None,296.73,1.02,0.0,75,Rain,moderate rain,7/27/2016 14:00,4211,medium
None,287.16,0.0,0.0,1,Clear,sky is clear,6/13/2018 5:00,3022,medium
None,273.42,0.0,0.0,90,Clouds,overcast clouds,11/15/2017 16:00,6923,very high
None,295.87,0.0,0.0,0,Clear,Sky is Clear,7/13/2014 12:00,4577,high
None,275.29,0.0,0.0,90,Mist,mist,1/10/2018 19:00,2986,medium
None,268.58,0.0,0.0,90,Snow,heavy snow,12/29/2012 14:00,4240,medium
None,294.32,0.0,0.0,1,Clear,sky is clear,7/16/2015 1:00,467,very low
None,291.77,0.0,0.0,1,Mist,mist,5/30/2018 6:00,6046,very high
None,280.68,0.25,0.0,1,Rain,light rain,5/13/2014 23:00,3759,medium
None,263.93,0.0,0.0,90,Clouds,overcast clouds,1/23/2016 0:00,1313,very low
None,277.73,0.0,0.0,90,Rain,light rain,4/9/2013 5:00,2626,low
None,281.08,0.0,0.0,1,Clear,sky is clear,11/14/2016 0:00,538,very low
None,296.31,0.0,0.0,90,Rain,heavy intensity rain,8/16/2017 20:00,2685,low
None,291.03,0.0,0.0,75,Clouds,broken clouds,8/23/2015 13:00,4384,high
None,269.42,0.0,0.0,90,Clouds,overcast clouds,2/26/2016 5:00,2585,low
None,268.12,0.0,0.0,90,Snow,heavy snow,12/19/2012 4:00,790,very low
None,297.18,0.0,0.0,0,Clear,Sky is Clear,6/28/2013 22:00,3000,medium
None,270.97,0.0,0.0,90,Snow,heavy snow,11/25/2012 22:00,1533,low
None,269.78,0.0,0.0,64,Clouds,broken clouds,12/18/2013 11:00,5005,high
None,277.01,0.0,0.0,90,Drizzle,drizzle,12/13/2015 4:00,289,very low
None,292.62,0.0,0.0,1,Clear,sky is clear,3/12/2016 14:00,5193,high
None,304.2,0.0,0.0,0,Clear,Sky is Clear,7/5/2013 17:00,4074,medium
None,294.08,0.0,0.0,40,Clouds,scattered clouds,5/14/2017 11:00,4535,high
None,291.15,0.0,0.0,1,Clear,sky is clear,6/25/2018 5:00,2982,medium
None,284.14,0.0,0.0,24,Clouds,few clouds,10/1/2016 5:00,958,very low
None,287.07,0.0,0.0,75,Clouds,broken clouds,4/26/2018 12:00,5078,high
None,293.47,0.0,0.0,1,Mist,mist,8/14/2015 5:00,2728,low
None,267.12,0.0,0.0,1,Clear,sky is clear,3/29/2013 6:00,4537,high
None,279.16,0.76,0.0,90,Rain,moderate rain,5/13/2016 7:00,6102,very high
None,283.68,0.0,0.0,90,Rain,light rain,4/7/2013 14:00,4120,medium
None,296.28,0.0,0.0,40,Clouds,scattered clouds,7/27/2018 13:00,5228,high
None,275.02,0.0,0.0,90,Fog,fog,11/27/2016 12:00,3908,medium
None,289.07,0.25,0.0,90,Rain,light rain,9/18/2018 22:00,2631,low
None,280.42,0.0,0.0,1,Clear,sky is clear,4/25/2018 11:00,4891,high
None,303.22,0.0,0.0,75,Clouds,broken clouds,6/13/2017 18:00,4601,high
None,293.4,0.0,0.0,1,Clear,sky is clear,6/4/2017 0:00,2759,low
None,287.5,0.0,0.0,44,Clouds,scattered clouds,10/4/2016 4:00,1018,very low
None,276.56,0.0,0.0,1,Clear,sky is clear,4/1/2016 18:00,5129,high
None,277.92,0.0,0.0,20,Clouds,few clouds,4/8/2014 10:00,4531,high
None,278.15,0.0,0.0,40,Clouds,scattered clouds,3/20/2017 23:00,1043,very low
None,265.68,0.0,0.0,90,Snow,light snow,3/12/2017 21:00,1738,low
None,284.96,0.0,0.0,40,Clouds,scattered clouds,7/8/2015 5:00,2956,medium
None,294.82,0.0,0.0,20,Clouds,few clouds,7/22/2018 22:00,2224,low
None,302.69,0.0,0.0,0,Clear,Sky is Clear,7/13/2013 19:00,3288,medium
None,276.793,0.0,0.0,64,Clouds,broken clouds,12/18/2013 23:00,1116,very low
None,276.153,0.0,0.0,56,Clouds,broken clouds,10/20/2016 20:00,2266,low
None,289.35,0.0,0.0,5,Clear,sky is clear,10/22/2017 18:00,4555,high
None,251.56,0.0,0.0,90,Clouds,overcast clouds,1/25/2013 2:00,283,very low
None,277.55,0.0,0.0,32,Clouds,scattered clouds,10/19/2013 19:00,3783,medium
None,271.65,0.0,0.0,90,Clouds,overcast clouds,3/3/2017 16:00,6607,very high
None,281.55,0.0,0.0,75,Clouds,broken clouds,3/25/2016 17:00,5518,high
None,273.34,0.0,0.0,40,Mist,mist,4/11/2018 1:00,344,very low
None,284.16,0.0,0.0,40,Clouds,scattered clouds,10/4/2015 11:00,4416,high
None,276.82,0.0,0.0,90,Mist,mist,5/1/2017 12:00,4711,high
None,298.15,0.0,0.0,20,Clouds,few clouds,8/29/2017 18:00,5000,high
None,294.83,0.0,0.0,90,Rain,light rain,7/11/2016 8:00,5157,high
None,294.99,0.0,0.0,8,Clear,sky is clear,6/10/2014 21:00,2705,low
None,281.07,0.0,0.0,90,Drizzle,light intensity drizzle,4/22/2013 19:00,2422,low
None,289.65,0.0,0.0,1,Clear,sky is clear,7/26/2018 3:00,409,very low
None,270.15,0.0,0.0,75,Mist,mist,12/18/2017 5:00,2852,low
None,293.08,0.0,0.0,1,Clear,sky is clear,6/6/2018 23:00,1303,very low
None,292.64,0.0,0.0,8,Clear,sky is clear,7/25/2013 12:00,5340,high
None,282.73,0.0,0.0,20,Clouds,few clouds,4/22/2014 11:00,4701,high
None,286.88,0.0,0.0,92,Rain,light rain,10/3/2013 21:00,3179,medium
None,293.17,1.02,0.0,75,Mist,mist,8/23/2016 23:00,874,very low
None,280.64,0.0,0.0,1,Clear,sky is clear,10/6/2013 22:00,1508,low
None,284.25,0.0,0.0,90,Rain,proximity shower rain,9/25/2018 16:00,6597,very high
None,300.8,0.0,0.0,0,Clear,Sky is Clear,6/9/2016 15:00,5862,very high
None,283.02,0.0,0.0,90,Mist,mist,11/28/2016 13:00,4083,medium
None,259.59,0.0,0.0,90,Snow,light snow,12/12/2016 17:00,5169,high
None,272.8,0.0,0.0,90,Clouds,overcast clouds,11/30/2012 20:00,3020,medium
None,289.28,0.0,0.0,40,Mist,mist,5/14/2018 23:00,1022,very low
None,264.08,0.0,0.0,1,Clear,sky is clear,12/12/2017 0:00,548,very low
None,284.71,0.0,0.0,90,Drizzle,light intensity drizzle,4/25/2016 2:00,264,very low
None,289.22,0.0,0.0,20,Clouds,few clouds,10/22/2017 14:00,4445,high
None,272.01,0.0,0.0,75,Clouds,broken clouds,10/28/2012 23:00,1065,very low
None,262.49,0.0,0.0,1,Clear,sky is clear,2/4/2017 1:00,1263,very low
None,279.27,0.0,0.0,64,Clouds,broken clouds,11/14/2013 12:00,5117,high
None,287.54,0.0,0.0,75,Clouds,broken clouds,5/22/2018 4:00,886,very low
None,292.64,0.0,0.0,1,Mist,mist,8/1/2014 23:00,2322,low
None,289.29,0.0,0.0,90,Clouds,overcast clouds,11/2/2016 15:00,5406,high
None,271.92,0.0,0.0,75,Clouds,broken clouds,12/14/2012 11:00,5297,high
None,278.08,0.0,0.0,90,Mist,mist,11/4/2017 22:00,3865,medium
None,280.87,0.0,0.0,1,Clear,sky is clear,4/30/2017 1:00,869,very low
None,292.36,0.0,0.0,90,Mist,mist,8/9/2018 5:00,3022,medium
None,300.83,0.0,0.0,0,Clear,Sky is Clear,8/3/2016 20:00,2579,low
None,290.28,0.0,0.0,1,Clear,sky is clear,6/5/2017 9:00,4737,high
None,274.09,0.0,0.0,90,Snow,light snow,11/25/2016 3:00,332,very low
None,251.13,0.0,0.0,1,Clear,sky is clear,12/31/2013 16:00,5133,high
None,290.43,0.0,0.0,12,Clouds,few clouds,6/18/2013 2:00,314,very low
None,255.95,0.0,0.0,1,Snow,light snow,2/8/2018 5:00,2830,low
None,299.38,0.0,0.0,1,Clear,sky is clear,7/17/2015 12:00,5343,high
None,294.08,0.0,0.0,20,Clouds,few clouds,9/4/2017 4:00,303,very low
None,287.88,0.0,0.0,90,Mist,mist,5/17/2017 21:00,2348,low
None,283.84,0.0,0.0,20,Clouds,few clouds,3/27/2017 20:00,2783,low
None,277.66,0.0,0.0,1,Clear,sky is clear,5/14/2013 2:00,238,very low
None,292.86,0.51,0.0,90,Drizzle,drizzle,8/24/2016 1:00,337,very low
None,282.72,0.0,0.0,1,Clear,sky is clear,4/8/2017 9:00,3762,medium
None,294.89,0.0,0.0,1,Clear,sky is clear,9/8/2016 19:00,3333,medium
None,272.936,0.0,0.0,0,Clear,Sky is Clear,2/18/2017 7:00,1952,low
None,288.52,3.41,0.0,92,Rain,heavy intensity rain,5/12/2014 0:00,530,very low
None,275.5,0.36,0.0,75,Rain,light rain,3/28/2014 14:00,5674,high
None,267.73,0.0,0.0,64,Clouds,broken clouds,1/12/2014 0:00,1112,very low
None,274.15,0.0,0.0,90,Snow,light snow,11/24/2016 20:00,2782,low
None,290.75,0.0,0.0,1,Clear,sky is clear,7/23/2015 4:00,951,very low
None,276.65,0.0,0.0,90,Mist,mist,3/26/2017 22:00,2095,low
None,270.15,0.0,0.0,1,Clear,sky is clear,3/22/2013 18:00,4762,high
None,294.72,0.0,0.0,1,Clear,sky is clear,8/23/2017 13:00,4968,high
None,285.45,2.79,0.0,1,Fog,fog,10/8/2015 6:00,5884,very high
None,288.62,0.0,0.0,90,Mist,mist,5/28/2016 7:00,1994,low
None,281.68,0.0,0.0,90,Rain,light rain,4/22/2013 17:00,5376,high
None,291.65,0.0,0.0,90,Rain,moderate rain,8/9/2017 19:00,3205,medium
None,287.92,0.0,0.0,1,Clear,sky is clear,9/8/2018 9:00,3588,medium
None,295.87,0.0,0.0,0,Clear,Sky is Clear,8/10/2013 17:00,4462,high
None,277.39,0.0,0.0,90,Clouds,overcast clouds,11/8/2012 9:00,5460,high
None,289.62,0.25,0.0,90,Thunderstorm,thunderstorm,6/7/2014 4:00,475,very low
None,301.08,0.0,0.0,75,Clouds,broken clouds,5/22/2016 14:00,4332,medium
None,297.06,0.0,0.0,92,Clouds,overcast clouds,5/20/2014 19:00,3501,medium
None,270.27,0.0,0.0,20,Clouds,few clouds,3/8/2014 13:00,4821,high
None,271.0,0.0,0.0,90,Snow,light snow,4/15/2018 13:00,2205,low
None,296.38,0.0,0.0,90,Clouds,overcast clouds,8/2/2016 1:00,529,very low
None,296.15,0.0,0.0,40,Clouds,scattered clouds,6/1/2017 13:00,5066,high
None,284.41,0.0,0.0,1,Clear,sky is clear,5/24/2013 11:00,5090,high
None,276.66,0.0,0.0,1,Mist,mist,4/21/2017 1:00,444,very low
None,288.32,7.11,0.0,0,Drizzle,light intensity drizzle,7/22/2013 9:00,4916,high
None,283.21,0.0,0.0,1,Clear,sky is clear,4/23/2018 23:00,963,very low
None,287.15,0.0,0.0,20,Clouds,few clouds,11/8/2016 14:00,4614,high
None,259.25,0.0,0.0,90,Fog,fog,1/4/2016 7:00,6234,very high
None,266.36,0.0,0.0,90,Clouds,overcast clouds,12/12/2017 17:00,5923,very high
None,301.19,0.0,0.0,1,Clear,sky is clear,9/4/2015 12:00,5751,high
None,273.81,0.0,0.0,1,Clear,sky is clear,11/12/2016 6:00,1177,very low
None,267.01,0.0,0.0,1,Clear,sky is clear,11/6/2017 6:00,5836,very high
None,272.15,0.0,0.0,1,Clear,sky is clear,3/19/2017 1:00,1252,very low
None,293.96,0.76,0.0,24,Rain,light rain,8/18/2016 23:00,1169,very low
None,284.16,0.0,0.0,90,Clouds,overcast clouds,5/5/2014 0:00,499,very low
None,248.86,0.0,0.0,1,Clear,sky is clear,12/18/2016 11:00,3666,medium
None,286.44,0.0,0.0,90,Mist,mist,10/25/2012 3:00,370,very low
None,273.65,0.0,0.0,90,Mist,mist,12/15/2015 14:00,5406,high
None,275.3,0.0,0.0,90,Clouds,overcast clouds,4/18/2018 14:00,5437,high
None,292.16,5.41,0.0,56,Rain,heavy intensity rain,8/19/2016 3:00,526,very low
None,252.22,0.0,0.0,5,Clear,sky is clear,1/16/2016 20:00,2683,low
None,290.62,0.0,0.0,90,Rain,moderate rain,8/10/2017 1:00,362,very low
None,284.93,0.0,0.0,48,Clouds,scattered clouds,7/28/2013 8:00,1723,low
None,300.8,0.0,0.0,1,Clear,sky is clear,6/6/2014 13:00,5344,high
None,263.3,0.0,0.0,40,Snow,heavy snow,1/24/2013 11:00,4438,high
None,265.99,0.0,0.0,1,Clear,sky is clear,4/2/2018 6:00,5147,high
None,287.1,4.32,0.0,92,Rain,heavy intensity rain,10/5/2013 1:00,721,very low
None,294.8,0.0,0.0,75,Clouds,broken clouds,6/9/2018 21:00,2835,low
None,271.7,0.0,0.0,90,Clouds,overcast clouds,3/18/2014 9:00,4782,high
None,270.92,0.0,0.0,58,Clouds,broken clouds,1/20/2013 13:00,4028,medium
None,287.15,0.0,0.0,1,Clear,sky is clear,10/7/2017 23:00,3527,medium
None,300.22,0.0,0.0,1,Clear,sky is clear,6/13/2017 23:00,1328,very low
None,286.64,0.38,0.0,90,Drizzle,drizzle,10/3/2013 11:00,4853,high
None,284.22,0.0,0.0,75,Clouds,broken clouds,10/15/2017 16:00,4753,high
None,281.76,0.0,0.0,0,Clear,Sky is Clear,9/27/2016 6:00,5750,high
None,288.02,0.0,0.0,1,Clear,sky is clear,8/21/2018 23:00,1117,very low
None,282.565,0.0,0.0,0,Clear,Sky is Clear,10/10/2016 5:00,2577,low
None,303.3,0.0,0.0,1,Clear,sky is clear,9/5/2015 16:00,4010,medium
None,295.96,0.0,0.0,75,Clouds,broken clouds,6/12/2017 20:00,2608,low
None,298.34,0.0,0.0,1,Clear,sky is clear,9/26/2015 15:00,4455,high
None,274.08,0.0,0.0,90,Fog,fog,1/11/2018 2:00,291,very low
None,284.23,0.0,0.0,90,Drizzle,light intensity drizzle,5/23/2013 16:00,6305,very high
None,288.79,0.0,0.0,1,Rain,light rain,8/6/2017 6:00,1055,very low
None,291.42,0.0,0.0,1,Clear,sky is clear,5/17/2014 15:00,5028,high
None,273.64,0.0,0.0,1,Clear,sky is clear,4/2/2013 18:00,4692,high
None,292.44,0.44,0.0,90,Rain,moderate rain,9/5/2018 1:00,304,very low
None,301.44,0.0,0.0,1,Clear,sky is clear,4/30/2018 18:00,4568,high
None,292.78,1.15,0.0,90,Drizzle,drizzle,7/16/2015 15:00,5511,high
None,265.4,0.0,0.0,90,Snow,light snow,3/13/2017 0:00,658,very low
None,261.36,0.0,0.0,1,Mist,mist,1/16/2017 9:00,3760,medium
None,256.01,0.76,0.0,90,Rain,light rain,12/30/2013 15:00,4233,medium
None,255.76,0.0,0.0,90,Snow,light snow,12/29/2017 13:00,4474,high
None,296.23,0.0,0.0,1,Clear,sky is clear,5/6/2018 20:00,2658,low
None,292.07,0.38,0.0,90,Rain,light rain,5/8/2014 15:00,6174,very high
None,276.83,0.0,0.0,90,Rain,moderate rain,11/7/2012 3:00,474,very low
None,264.65,0.0,0.0,1,Clear,sky is clear,2/6/2017 5:00,2600,low
None,267.4,0.0,0.0,75,Clouds,broken clouds,2/18/2014 3:00,365,very low
