author,text
chesterton,realli mean say macian said fanci free thinker bradlaugh holyoak ingersol believ dirti immor mystic natur damn natur suppos said macian calmli seem conclus posit mean tell rejoin '' broke window challeng mortal combat tie tradesman rope chase oxford fellow across five meadow impress illiter idiot believ natur '' '' `` `` suppos repeat macian hi usual mild `` '' admit know littl detail belief disbelief '' '' '' ]
chesterton,turnbul swung round quit suddenli set toward villag come along cri come villag come nearest decent inhabit pub thi case beer '' `` quit follow said highland '' ]
chesterton,ye answer turnbul '' follow slap inn parlour repeat thi case beer must whole thi matter thoroughli befor go step farther know idea ha struck great simplic cogenc ani mean let us drop intent settl differ two steel sword '' ]
chesterton,think two pewter pot might realli never thought yet discov differ never occur befor answer macian tranquil good suggest '' '' set easi swing steep road villag grassley hole grassley hole wa rude parallelogram build two thoroughfar might call two high street possibl call street one way wa higher slope whole parallelogram lie aslant speak side hill '' ]
chesterton,upper two road wa decor big public hous butcher shop small public hous sweetstuff shop veri small public hous illeg signpost lower two road boast hors pond post offic gentleman garden veri high hedg microscop small public hous two cottag peopl live support public hous wa thi mani english villag silent smile mysteri church lay littl abov beyond villag squar grey tower domin decis even church wa scarc central solemn institut larg public hous valencourt arm wa name splendid famili long gone bankrupt whose seat wa occupi man invent hygien bootjack unfathom sentiment english peopl insist regard inn seat sitter alik part pure marmor antiqu
chesterton,valencourt arm festiv solemn decorum beer wa drunk rever ought princip parlour thi place enter two stranger found themselv alway case hostel object flutter curios pert inquiri steadi ceaseless devour ocular studi long coat heel carri coat someth look like stick one wa tall dark short red hair order pot ale macian said turnbul lift hi tankard `` fool want us friend made us want go fight '' ]
chesterton,onli natur fool want us fight make us friendli macian health dusk wa alreadi drop rustic tavern alreadi lurch lumber two three cri clamor good night solitari old toper remain befor macian turnbul reach realli import part discuss macian wore express sad bewilder uncommon understand said believ natur '' `` `` may say veri special emphat sens said turnbul '' '
chesterton,believ natur believ odin myth mere believ natur guid us believ natur exist `` exist '' said macian hi monoton way settl hi pewter pot tabl '' ]
chesterton,ye real sens natur doe exist mean nobodi discov origin natur thing would thing interf first blade grass began tear earth eat wa interf natur ani natur first wild ox began tear grass eat wa interf natur ani natur way continu turnbul human assert domin natur natur thing destroy `` `` way said macian almost dreamili `` superhuman supernatur natur natur destroy '' '' ]
chesterton,turnbul took hi head hi pewter pot anger supernatur cours said quit anoth thing case supernatur simpl supernatur doe exist `` quit said macian rather dull voic `` said natur natur doe exist supernatur obvious '' '' yawn littl hi ale '' '
chesterton,turnbul turn reason littl red remark quickli may jolli clever know everyon doe know divis thing matter fact commonli happen thing thing break evid law natur -- '' doe exist put macian sleepili turnbul struck tabl sudden hand '' good lord heaven '' '' '' '
chesterton,cri doe exist murmur macian good lord heaven thunder turnbul without regard interrupt '' realli mean sit say like anybodi els would recogn differ natur occurr supernatur one could thing flew ceil -- -- '' '' '' ]
chesterton,would bump head badli cri macian suddenli start one talk thi kind thing ceil come outsid come outsid ascend heaven '' burst door open blue abyss even step wa suddenli strang cool '' turnbul said macian `` '' said thing true fals want talk tri talk understand '' '
chesterton,present understand seem mean thing word stood silent second two resum '' minut two ago caught real contradict moment logic wa right moment knew wa wrong '' '
chesterton,ye real differ natur supernatur flew blue sky thi instant think move god devil want know realli think must explain stop abstractedli bore point hi sword earth went '' wa born bred taught complet univers supernatur wa natur wa perfectli reason nay supernatur reason natur supernatur direct messag god reason '' ]
chesterton,wa taught thing natur thing divin mean thing mechan thing divin great difficulti turnbul great difficulti accord teach divin divin '' '' ]
chesterton,"said turnbul trucul mean difficulti continu macian thought wa told wa differ grass man differ wa man wa special divin man free heard , wa supernatur '' `` rubbish '' '' '' '"
chesterton,said turnbul oh said macian patient man free supernatur whi materialist deni exist '' turnbul wa silent moment began speak macian continu steadi voic sad eye `` '' feel thi great divin creation wa taught believ understand disbeliev ' whi disbeliev part '' '
chesterton,wa one thing god author becaus wa god man author becaus wa man prove god better man prove man better hors whi permit ani ordinari thing whi let hors saddl '' ]
chesterton,modern thinker disapprov said turnbul littl doubt know said macian grimli '' man talk love instanc '' '' turnbul made humor grimac said '' seem talk kind shorthand pretend understand mean thi learnt saint angel time learnt common moral peopl way mean say one may disput may well let pass moment '' '
chesterton,let ask question turn thi system swallow whole contain sort thing mere local respect chief clan thing villag ghost famili feud take thing along theolog macian stare along dim villag road last straggler inn wa trail hi way '' say unreason said '' quit true '' ]
chesterton,distinct chief us exist wa never anyth like distinct human divin human anim wa like distinct one anim anoth -- well '' said turnbul macian wa silent '' ]
chesterton,"go repeat turnbul matter stare stare said macian last shall judg us oh ye said turnbul tire way suppos mean god '' '' `` `` `` said macian , shake hi head `` '' mean '' '' '' '"
chesterton,point half tipsi yokel wa plough road mean '' ask atheist '' mean repeat macian emphasi '' goe earli dawn dig plough field come back drink ale sing song '' ]
chesterton,philosophi polit system young compar hoari cathedr ye even etern church earth new compar moulder god british museum new fact besid end shall judg us macian rose hi feet vagu excit go '' '' '' ]
chesterton,go ask cri macian us right turnbul broke kind laugh '' ask intox turnip eater '' '' began '' ye -- us right cri macian violent `` '' oh long word long word talk everi man imag god talk everi man citizen enlighten enough govern everi man typifi god god '' ]
