Date,Time,CO,Benzene,NO2,Temperature,Humidity(%),Traffic_Volume,Particulate_Matter
2004-09-15,12:00:00,-200.0,21.0,-200,23.5,69.2,,
2004-06-14,19:00:00,1.5,6.7,82,22.3,44.9,,
2005-02-04,4:00:00,0.4,0.9,49,11.2,38.3,,
2004-11-30,5:00:00,0.6,1.4,38,13.6,75.5,,
2005-12-03,11:00:00,0.7,6.7,137,14.2,51.5,,
2004-09-22,7:00:00,4.1,25.9,108,18.5,68.9,,
2005-01-19,12:00:00,-200.0,2.7,117,6.3,73.0,,
2004-11-12,1:00:00,1.6,4.4,121,12.5,24.0,,
2005-03-16,10:00:00,4.3,16.0,202,15.9,42.2,,
2004-11-15,0:00:00,0.6,1.3,62,10.9,33.5,,
2005-04-01,13:00:00,2.8,-200.0,165,-200.0,-200.0,,
2004-05-14,2:00:00,1.3,6.9,91,16.3,57.0,113.51089840000002,68.32534671
2005-08-01,5:00:00,1.2,3.4,94,7.4,71.7,,
2004-11-05,1:00:00,0.4,2.8,53,15.0,59.8,119.0103238,60.91063855
2004-11-16,5:00:00,0.5,0.7,40,10.7,41.8,,
2005-08-02,4:00:00,0.5,1.0,54,6.0,42.9,,
2004-07-21,8:00:00,-200.0,27.7,140,25.8,42.2,,
2004-06-18,1:00:00,1.0,6.0,81,23.5,48.3,,
2005-01-15,2:00:00,2.0,6.2,122,4.8,79.4,,
2005-03-15,4:00:00,0.5,1.1,58,11.6,61.0,,
2004-01-05,19:00:00,4.0,14.7,131,20.7,42.8,34.96912348,133.8113291
2004-10-20,4:00:00,-200.0,8.8,-200,18.7,73.4,,
2004-05-18,22:00:00,1.2,8.7,75,21.1,36.5,124.57522150000001,67.74607008
2004-04-19,7:00:00,-200.0,16.5,-200,15.4,64.2,185.9562158,217.911508
2004-05-10,20:00:00,-200.0,23.9,-200,23.9,57.2,,
2005-01-14,10:00:00,4.1,17.7,147,8.0,71.9,,
2004-04-05,6:00:00,1.9,9.9,88,16.0,80.8,45.98498575,168.9614735
2005-01-25,22:00:00,0.1,2.4,87,4.1,52.5,,
2004-05-05,16:00:00,2.4,11.2,88,17.5,59.2,59.45534293,135.7839573
2005-03-16,22:00:00,2.9,13.3,194,15.5,45.0,,
2004-04-18,0:00:00,-200.0,6.9,-200,16.3,57.2,188.6558785,206.6603622
2005-01-25,10:00:00,0.5,5.1,147,3.4,62.7,,
2004-07-06,0:00:00,1.4,7.0,95,19.3,47.9,,
2004-10-30,20:00:00,4.0,17.7,109,20.8,65.8,,
2004-07-12,20:00:00,2.4,11.6,99,14.9,58.4,,
2004-10-25,22:00:00,3.5,19.6,82,17.7,75.6,,
2004-06-23,17:00:00,3.6,20.7,159,32.5,25.3,,
2004-07-10,11:00:00,-200.0,14.0,-200,24.7,48.2,,
2004-02-06,8:00:00,-200.0,6.9,43,20.8,62.0,,
2004-09-27,7:00:00,5.5,26.9,132,15.0,57.7,,
2004-11-14,12:00:00,0.6,1.1,54,12.4,32.0,,
2004-07-15,14:00:00,1.7,10.6,131,36.2,18.1,,
2004-03-14,13:00:00,2.0,7.5,104,21.2,31.4,20.06168394,56.17161681
2005-12-01,18:00:00,4.7,25.4,177,14.3,56.3,,
2005-04-01,2:00:00,1.3,-200.0,97,-200.0,-200.0,,
2004-02-05,20:00:00,2.6,10.7,108,19.9,54.9,35.62420422,156.8120012
2004-09-24,17:00:00,2.2,11.1,107,18.3,75.4,,
2005-02-24,3:00:00,0.7,1.5,-200,4.3,81.0,,
2004-10-16,2:00:00,-200.0,3.0,-200,14.7,80.7,,
2004-07-29,7:00:00,-200.0,16.6,97,21.6,40.9,,
2004-02-05,13:00:00,1.1,4.8,64,24.4,32.7,34.33779989,145.9235204
2005-04-01,20:00:00,4.5,-200.0,181,-200.0,-200.0,,
2005-03-28,6:00:00,0.6,1.9,63,13.9,78.0,,
2005-02-02,7:00:00,2.4,5.2,136,3.5,60.9,,
2004-09-16,18:00:00,3.5,18.8,113,23.0,49.3,,
2004-05-12,19:00:00,2.0,4.6,103,12.1,75.5,,
2005-01-27,17:00:00,1.5,5.1,142,6.5,32.4,,
2005-09-01,2:00:00,1.3,5.6,118,13.2,64.2,,
2005-09-03,7:00:00,1.7,7.2,141,2.0,65.3,,
2004-04-20,12:00:00,-200.0,18.7,-200,23.0,37.5,176.9108054,202.4545189
2004-06-19,5:00:00,0.5,3.0,56,21.7,52.6,,
2004-03-19,9:00:00,6.2,31.3,166,13.6,58.8,21.57200409,57.45808596
2004-07-31,22:00:00,1.8,11.4,85,28.6,42.3,,
2004-12-20,1:00:00,2.8,7.0,118,8.2,78.4,,
2004-08-24,18:00:00,1.7,9.0,87,33.9,30.0,,
2004-10-05,2:00:00,-200.0,1.8,-200,14.4,60.1,118.8126814,65.16856867
2004-03-13,12:00:00,3.6,14.0,161,18.4,33.8,21.53937614,60.92056046
2004-07-25,17:00:00,0.8,3.0,51,30.0,41.3,,
2004-08-27,1:00:00,1.3,-200.0,76,-200.0,-200.0,,
2004-08-16,23:00:00,1.0,5.1,65,28.2,36.6,,
2004-08-15,23:00:00,0.9,5.0,55,28.3,34.1,,
2004-04-15,10:00:00,3.8,17.3,127,15.0,49.3,152.7695651,157.8350525
2004-11-24,10:00:00,3.6,17.7,110,11.1,77.2,,
2004-10-10,10:00:00,1.2,5.1,58,24.3,61.6,,
2004-03-24,1:00:00,1.1,4.6,79,10.8,62.5,82.51461792,101.2290304
2005-02-04,14:00:00,0.8,2.3,80,22.0,20.2,,
2004-01-11,20:00:00,3.1,14.5,94,21.3,66.3,,
2004-09-25,7:00:00,0.6,2.1,9,15.4,52.7,,
2004-08-28,4:00:00,0.6,2.5,56,20.0,59.3,,
2004-11-29,20:00:00,1.9,7.3,98,16.8,58.7,,
2004-10-06,1:00:00,0.7,5.2,42,23.9,45.6,,
2005-12-03,8:00:00,0.1,3.3,88,10.6,66.1,,
2004-04-08,14:00:00,-200.0,6.0,-200,37.2,23.6,,
2005-03-15,21:00:00,5.7,19.9,233,14.9,47.6,,
2005-01-26,13:00:00,0.2,3.5,122,4.3,49.7,,
2004-12-03,19:00:00,3.7,18.2,145,14.4,43.4,37.29440799,57.69835994
2004-08-23,0:00:00,-200.0,6.2,-200,23.6,45.4,,
2004-08-31,23:00:00,1.8,10.4,104,24.4,53.4,,
2004-09-28,6:00:00,1.2,7.3,82,12.1,62.6,,
2004-01-06,15:00:00,1.5,12.4,78,24.6,47.5,,
2005-07-01,3:00:00,1.0,2.5,-200,7.9,75.1,,
2004-06-27,4:00:00,0.8,4.2,45,23.2,52.3,,
2004-04-23,19:00:00,5.6,32.5,161,23.1,36.7,189.96434519999997,213.1839832
2004-03-28,10:00:00,2.3,9.0,94,16.8,36.9,76.36203691,114.7001817
2004-07-05,2:00:00,0.9,3.3,56,13.7,69.4,33.01516728,161.4562166
2004-04-27,15:00:00,2.7,14.8,110,25.7,23.8,177.9515832,212.15956969999996
2004-03-31,22:00:00,1.4,5.1,79,12.3,57.8,82.63719896,103.2658045
2004-09-30,15:00:00,2.8,17.4,121,26.1,42.6,,
2004-12-22,16:00:00,2.8,9.0,147,9.6,29.6,,
2004-12-05,4:00:00,-200.0,2.7,47,15.6,62.2,112.8763581,60.67752804
2004-12-14,1:00:00,2.0,9.9,103,7.6,74.3,,
2005-01-28,11:00:00,1.5,5.9,176,4.6,49.7,,
2004-07-23,17:00:00,2.1,14.7,129,41.1,16.5,,
2004-09-11,10:00:00,-200.0,18.5,-200,8.1,59.1,,
2004-09-18,0:00:00,1.4,6.7,96,22.1,43.5,,
2004-06-21,4:00:00,0.3,1.5,24,18.9,55.2,,
2004-08-23,17:00:00,1.5,7.5,70,36.8,16.2,,
2004-10-10,15:00:00,1.8,5.8,81,19.4,80.5,,
2004-09-30,6:00:00,-200.0,8.1,-200,17.6,57.6,,
2004-10-26,13:00:00,4.0,23.6,157,24.6,47.1,,
2005-02-28,4:00:00,0.3,0.4,28,3.8,48.0,,
2004-12-19,15:00:00,3.4,14.0,148,4.8,81.4,,
2004-04-15,7:00:00,-200.0,21.4,-200,10.2,62.9,154.3614664,169.40503909999998
2004-05-15,0:00:00,1.9,9.7,103,19.1,38.3,123.5165471,69.67546136
2004-12-21,9:00:00,5.5,23.5,198,6.5,38.1,,
2005-01-24,17:00:00,1.0,7.6,163,8.9,38.1,,
2004-08-10,8:00:00,4.3,24.8,75,19.5,66.9,,
2005-03-13,17:00:00,0.5,5.6,119,19.0,37.4,,
2005-03-26,9:00:00,2.1,10.9,106,17.4,65.0,,
2004-06-12,7:00:00,1.3,6.1,89,12.2,78.8,,
2005-01-31,20:00:00,6.8,29.2,282,7.3,36.8,,
2004-07-18,2:00:00,1.1,5.5,64,24.3,38.1,,
2005-03-15,22:00:00,2.3,8.4,174,13.8,49.6,,
2004-06-28,23:00:00,2.0,11.7,96,27.8,38.7,,
2004-07-24,19:00:00,1.4,5.6,88,29.9,37.9,,
2004-11-18,3:00:00,1.3,3.5,-200,7.5,69.3,,
2005-05-02,7:00:00,1.4,7.3,205,1.3,67.2,,
2004-04-24,21:00:00,2.0,6.8,79,15.6,73.5,171.0417101,200.5236812
2005-02-15,21:00:00,3.1,11.6,196,8.2,30.1,,
2004-03-05,23:00:00,1.5,6.7,83,18.9,62.5,53.03742851,126.1406176
2004-10-16,14:00:00,-200.0,4.5,-200,20.8,37.4,,
2004-12-21,17:00:00,2.5,10.7,145,7.9,38.6,,
2004-07-04,3:00:00,0.3,0.7,-200,16.1,42.4,133.31693810000002,154.7614304
2004-10-11,19:00:00,3.7,17.0,177,10.6,59.3,,
2005-12-02,18:00:00,4.6,23.0,248,11.0,53.6,,
2004-12-30,12:00:00,-200.0,4.4,-200,12.6,31.7,,
2004-12-08,21:00:00,1.3,7.5,67,29.3,50.2,,
2004-11-03,20:00:00,6.1,24.0,165,9.6,67.8,45.15958535,52.55458219
2004-07-13,19:00:00,4.9,27.1,173,28.9,24.1,,
2004-12-05,7:00:00,4.1,23.6,95,15.5,62.2,122.81319690000001,60.63707314
2004-09-22,9:00:00,5.5,29.0,165,23.5,52.0,,
2004-06-22,4:00:00,0.2,1.2,40,19.8,50.3,,
2005-09-01,5:00:00,0.6,1.8,44,13.5,63.8,,
2005-01-13,11:00:00,3.6,16.5,175,11.7,62.7,,
2004-04-11,5:00:00,0.5,2.6,40,16.1,73.5,,
2004-09-25,8:00:00,0.7,2.5,14,15.7,51.1,,
2004-12-28,6:00:00,-200.0,1.8,-200,10.4,64.8,,
2004-08-16,8:00:00,1.6,10.9,65,23.6,40.8,,
2004-11-14,11:00:00,0.4,0.6,44,11.4,32.9,,
2004-03-18,12:00:00,2.2,12.5,139,23.8,28.2,47.29813322,59.33962775
2004-01-09,12:00:00,2.2,13.3,108,32.4,26.3,,
2004-10-30,16:00:00,3.9,19.1,135,22.9,61.6,,
2005-02-27,0:00:00,4.8,11.5,189,6.3,60.4,,
2004-12-09,6:00:00,-200.0,2.5,-200,21.7,55.4,,
2004-05-25,9:00:00,2.1,15.3,91,19.2,20.0,,
2004-05-19,16:00:00,2.5,15.5,135,30.4,24.7,121.4155283,65.74056173
2004-06-06,9:00:00,0.7,2.8,54,21.6,45.3,,
2004-07-12,2:00:00,1.1,3.5,70,13.1,67.4,,
2004-12-20,17:00:00,2.9,6.8,129,8.9,44.9,,
2004-08-15,8:00:00,0.7,3.5,36,23.9,56.3,,
2004-10-30,15:00:00,3.2,16.4,135,23.5,58.3,,
2005-02-17,7:00:00,1.0,4.0,115,6.4,43.8,,
2004-12-06,6:00:00,0.7,5.6,61,19.8,46.0,,
2004-06-22,16:00:00,2.2,13.6,120,33.5,22.9,,
2004-07-19,21:00:00,-200.0,14.3,135,30.2,30.8,,
2004-11-19,9:00:00,5.9,22.7,191,15.2,62.2,,
2004-06-14,14:00:00,1.0,3.8,62,25.6,37.0,,
2004-05-04,7:00:00,-200.0,13.2,-200,13.4,62.5,149.71569590000001,149.6730986
2005-02-01,9:00:00,1.3,3.9,106,3.3,68.2,,
2005-11-02,0:00:00,2.3,-200.0,148,-200.0,-200.0,,
2004-08-06,4:00:00,0.3,1.4,30,21.0,53.1,,
2004-01-04,16:00:00,2.3,-200.0,93,-200.0,-200.0,78.76825121,119.012694
2004-06-27,16:00:00,1.2,6.9,90,42.2,14.2,,
2004-10-28,20:00:00,2.5,12.4,112,19.4,64.0,,
2004-09-29,21:00:00,1.9,12.3,133,21.1,44.8,,
2004-03-08,14:00:00,-200.0,9.3,114,35.4,30.9,,
2004-12-31,1:00:00,-200.0,4.8,-200,6.9,50.3,,
2005-01-15,7:00:00,1.3,4.3,83,3.5,80.8,,
2004-03-13,8:00:00,2.7,11.8,96,6.5,71.6,25.71633795,55.23135778
2005-02-14,18:00:00,2.3,11.9,185,11.8,23.0,,
2004-08-14,18:00:00,0.9,5.1,56,35.2,32.1,,
2004-07-23,18:00:00,3.0,19.9,156,38.7,20.3,,
2004-05-19,18:00:00,4.3,21.9,162,26.4,30.1,113.058641,68.2696543
2005-07-02,18:00:00,1.9,7.5,194,8.7,33.9,,
2005-01-18,13:00:00,4.9,25.1,234,5.5,66.1,,
2004-12-31,10:00:00,-200.0,5.6,-200,9.4,42.5,,
2004-01-07,0:00:00,2.3,12.9,102,27.1,47.4,,
2004-11-27,10:00:00,3.9,17.8,122,13.8,77.8,,
2005-01-13,15:00:00,2.7,14.1,134,14.0,56.3,,
2004-07-16,20:00:00,4.2,21.6,170,30.3,25.6,,
2004-04-08,17:00:00,-200.0,10.7,-200,38.2,23.8,,
2005-06-02,23:00:00,1.0,2.4,120,5.1,37.9,,
2005-02-26,18:00:00,2.8,4.2,126,6.4,61.7,,
2004-11-05,6:00:00,1.4,8.4,64,11.3,70.4,112.7750866,66.11278372
2004-12-07,15:00:00,1.3,6.4,72,26.0,34.9,,
2004-06-15,6:00:00,1.0,7.5,69,19.9,51.8,,
2004-08-24,12:00:00,1.6,9.5,115,35.0,17.9,,
2004-11-12,6:00:00,1.0,4.3,107,7.8,47.4,,
2005-04-04,11:00:00,2.4,11.4,179,24.3,23.7,,
2005-04-01,8:00:00,3.4,-200.0,174,-200.0,-200.0,,
2004-05-18,5:00:00,0.5,3.1,37,17.0,44.6,117.3132044,69.06406967
2004-07-20,8:00:00,-200.0,37.3,166,27.0,38.7,,
2004-05-31,22:00:00,0.4,5.3,58,17.6,81.6,,
2004-11-18,5:00:00,1.1,3.6,89,5.9,76.6,,
2004-06-13,20:00:00,1.0,3.6,78,20.3,44.1,,
2005-03-23,18:00:00,3.9,23.2,181,22.7,25.5,,
2004-12-26,14:00:00,1.0,2.7,88,14.9,57.9,,
2004-06-27,21:00:00,2.3,12.7,134,30.5,30.4,,
2004-08-16,7:00:00,1.3,8.5,62,22.2,45.0,,
2004-03-24,11:00:00,1.7,8.0,88,15.1,44.3,85.12460898,106.4054928
2004-12-31,7:00:00,-200.0,1.1,-200,8.1,47.8,,
2004-05-26,10:00:00,2.2,14.9,136,26.1,23.8,,
2004-05-15,1:00:00,1.2,5.7,81,18.0,40.5,117.9484277,65.43209076
2004-06-26,0:00:00,1.2,6.2,79,24.0,31.2,,
2005-11-02,19:00:00,7.1,-200.0,289,-200.0,-200.0,,
2005-02-22,22:00:00,1.4,3.6,150,4.5,75.5,,
2004-10-22,6:00:00,1.0,6.5,55,19.8,69.2,,
2005-03-29,20:00:00,3.2,13.5,159,16.4,62.5,,
2004-07-04,22:00:00,1.3,4.3,85,9.3,75.2,150.40204430000003,168.2116332
2004-03-28,22:00:00,1.1,3.2,80,11.9,46.5,86.72100093,116.1014264
2004-01-12,18:00:00,7.5,29.2,185,12.3,78.8,,
2004-04-09,15:00:00,1.6,8.3,-200,38.3,19.3,,
2005-03-17,8:00:00,3.8,18.9,166,9.5,62.6,,
2004-11-09,11:00:00,-200.0,12.7,-200,31.9,24.7,,
2004-04-19,2:00:00,-200.0,3.4,-200,13.8,73.3,189.147674,214.7526387
2005-01-16,6:00:00,1.2,4.5,106,4.7,62.3,,
2004-09-13,8:00:00,-200.0,32.1,-200,21.8,61.8,,
2004-10-17,22:00:00,-200.0,6.8,-200,15.5,59.7,,
2004-06-28,19:00:00,3.1,19.7,140,33.9,26.8,,
2005-02-21,2:00:00,0.8,1.2,59,5.7,70.3,,
2004-11-05,23:00:00,2.2,12.4,100,17.3,58.8,130.7179458,63.05701254
2004-11-25,16:00:00,2.8,14.2,156,16.8,36.7,,
2005-05-01,9:00:00,4.8,21.6,162,9.1,67.5,,
2004-02-06,2:00:00,-200.0,4.9,38,19.1,69.0,,
2005-09-01,16:00:00,2.0,8.7,145,16.1,52.8,,
2004-09-16,3:00:00,0.7,4.3,-200,20.2,73.8,,
2004-11-23,23:00:00,4.0,19.8,138,10.0,82.6,,
2005-01-13,16:00:00,2.7,15.8,137,13.5,57.8,,
2004-06-29,12:00:00,2.8,15.2,148,35.5,27.4,,
2004-12-10,9:00:00,-200.0,8.4,-200,18.1,56.4,,
2004-10-09,2:00:00,0.5,3.5,58,23.7,39.1,,
2004-03-11,16:00:00,2.7,15.1,94,25.6,46.2,,
2004-03-15,7:00:00,2.2,9.7,89,11.3,70.2,26.80183361,51.76547853
2005-03-26,19:00:00,2.2,10.9,119,19.7,51.8,,
2004-11-14,22:00:00,0.6,1.6,67,10.4,36.2,,
2005-01-22,17:00:00,-200.0,7.1,138,14.4,25.7,,
2004-07-26,1:00:00,1.2,4.8,68,26.0,48.0,,
2004-06-15,12:00:00,2.8,15.7,118,32.8,23.3,,
2005-01-22,12:00:00,1.0,15.0,204,14.0,52.0,,
2004-06-21,20:00:00,2.7,14.1,126,24.5,35.7,,
2004-12-03,5:00:00,0.6,1.0,44,6.3,65.0,45.3152533,58.82454421
2004-11-07,13:00:00,0.4,2.8,36,31.8,22.3,,
2004-04-26,8:00:00,2.1,8.9,89,15.0,41.7,172.88627240000002,218.3658847
2004-10-05,14:00:00,2.2,13.4,102,21.5,39.7,121.995224,70.41641042
2004-05-26,23:00:00,-200.0,13.3,-200,21.1,30.9,,
2004-05-17,21:00:00,1.2,6.4,81,21.1,26.2,115.1162143,66.03034124
2004-10-06,8:00:00,4.8,30.4,139,23.7,49.0,,
2005-02-04,2:00:00,0.6,1.5,81,12.2,35.6,,
2004-03-23,17:00:00,3.0,13.8,122,13.6,54.6,77.28257201,100.8105568
2004-05-26,22:00:00,-200.0,10.9,-200,21.7,29.2,,
2004-09-18,1:00:00,0.9,3.7,70,21.5,45.6,,
2005-08-03,17:00:00,2.0,9.6,168,15.8,16.7,,
2004-06-05,17:00:00,3.3,12.4,122,14.4,64.2,38.17864256,160.32371369999998
2004-10-04,19:00:00,2.5,11.2,129,16.1,35.0,155.41720990000002,170.3866368
2005-02-24,17:00:00,3.0,13.2,262,7.2,72.4,,
2005-02-19,13:00:00,1.2,3.5,126,11.2,34.5,,
2005-01-21,17:00:00,1.4,16.4,135,13.4,51.2,,
2004-11-30,14:00:00,2.2,9.7,108,14.9,58.4,,
2004-02-12,17:00:00,4.9,24.8,151,16.7,67.3,,
2004-11-23,11:00:00,5.0,24.1,185,11.8,72.2,,
2004-07-30,7:00:00,-200.0,19.4,105,23.0,50.9,,
2004-06-19,1:00:00,1.0,6.5,80,23.3,49.9,,
2005-03-27,22:00:00,1.7,6.0,116,14.4,79.0,,
2004-11-19,11:00:00,3.5,13.8,231,17.0,55.9,,
2005-02-13,1:00:00,4.1,18.5,221,9.4,73.4,,
2004-07-13,3:00:00,0.4,1.5,-200,18.8,51.1,,
2005-03-26,13:00:00,1.7,6.6,104,22.3,43.9,,
2004-08-15,18:00:00,0.8,3.4,60,33.8,21.9,,
2005-06-03,17:00:00,1.7,5.3,167,11.5,30.1,,
2004-07-14,21:00:00,2.9,16.7,159,27.8,26.6,,
2005-01-24,5:00:00,0.3,0.6,40,6.6,51.3,,
2004-06-28,15:00:00,2.0,13.1,129,40.4,20.0,,
2005-03-25,7:00:00,1.0,5.4,100,14.1,75.5,,
2004-06-17,8:00:00,4.8,27.7,125,21.9,49.9,,
2004-03-19,22:00:00,2.2,9.1,116,14.7,57.6,41.48240952,59.91719016
2005-09-02,12:00:00,2.0,-200.0,168,-200.0,-200.0,,
2004-03-14,10:00:00,2.2,8.6,98,14.5,53.1,20.49493002,51.59962272
2004-11-03,4:00:00,-200.0,1.3,34,10.1,60.5,44.02220557,53.27735474
2005-03-03,19:00:00,5.4,18.2,228,4.9,82.4,,
2004-09-07,14:00:00,1.3,9.6,117,34.2,19.6,,
2004-09-07,7:00:00,2.9,18.1,129,27.0,37.3,,
2004-05-15,15:00:00,1.4,8.3,81,28.2,19.4,130.2527665,63.08843292
2005-03-13,6:00:00,-200.0,0.9,42,13.3,50.1,,
2004-04-24,4:00:00,-200.0,3.8,60,16.9,49.8,184.9994519,207.40670409999998
2004-09-27,9:00:00,1.8,8.2,94,19.7,40.2,,
2004-03-08,13:00:00,-200.0,10.5,111,35.1,32.4,,
2004-03-13,0:00:00,2.7,9.6,113,9.5,64.1,39.51372853,58.13402924
2004-06-22,20:00:00,4.0,20.3,139,27.4,33.6,,
2004-05-26,15:00:00,1.6,12.0,109,31.8,13.5,,
2005-01-29,23:00:00,1.0,1.6,73,2.8,49.1,,
2005-02-24,4:00:00,-200.0,1.3,86,2.9,85.3,,
2004-08-28,22:00:00,-200.0,8.4,-200,26.0,47.6,,
2004-11-28,15:00:00,1.9,6.9,99,13.4,61.9,,
2004-10-20,22:00:00,3.4,17.7,99,21.8,69.6,,
2004-04-04,22:00:00,-200.0,6.9,-200,15.8,58.8,89.29403658,119.69331799999999
2004-03-23,2:00:00,0.7,2.5,70,13.0,56.8,37.09169295,51.38041718
2005-04-03,18:00:00,3.6,13.3,183,10.8,48.1,,
2004-11-05,8:00:00,5.5,31.0,120,14.5,59.8,119.7149966,67.51680616
2004-07-10,0:00:00,-200.0,9.9,-200,20.3,64.2,,
2004-11-16,19:00:00,3.1,14.5,168,13.6,34.0,,
2004-04-24,11:00:00,2.6,14.4,114,26.8,29.5,187.2636213,203.7618626
2004-06-16,23:00:00,2.4,13.4,98,22.5,45.3,,
2004-12-16,14:00:00,5.5,-200.0,212,-200.0,-200.0,,
2004-07-22,18:00:00,3.6,22.0,187,40.6,18.2,,
2005-11-03,11:00:00,3.0,-200.0,235,-200.0,-200.0,,
2004-06-08,11:00:00,2.6,15.6,117,29.3,48.4,,
2004-06-14,2:00:00,0.3,0.7,16,19.5,46.3,,
2004-08-20,12:00:00,-200.0,7.3,-200,35.7,31.4,,
2004-10-07,0:00:00,2.3,13.0,127,22.7,47.7,,
2005-01-01,20:00:00,2.5,7.9,151,7.8,54.6,,
2004-07-05,17:00:00,3.6,17.9,124,12.9,69.1,56.41286637,134.9075898
2004-03-19,15:00:00,3.5,19.0,139,16.4,47.5,38.42220876,52.56436663
2004-08-25,0:00:00,1.5,6.8,84,26.0,48.0,,
2004-05-04,5:00:00,-200.0,3.1,-200,13.5,63.9,120.5478835,167.7329409
2005-03-02,4:00:00,-200.0,2.6,96,2.0,60.8,,
2004-04-23,12:00:00,3.3,20.1,142,29.7,20.6,177.7638454,201.97184950000002
2004-03-23,1:00:00,0.8,2.7,64,14.0,51.3,77.24714822,120.4319621
2004-09-09,19:00:00,4.3,22.3,175,31.2,25.5,,
2004-05-18,0:00:00,1.0,5.2,65,20.0,31.5,119.84964690000001,70.72565444
2004-03-30,6:00:00,1.1,5.3,98,11.3,40.3,71.34369561,119.7806437
2004-08-07,19:00:00,5.1,30.0,206,34.9,29.3,,
2004-08-05,15:00:00,-200.0,6.5,-200,20.0,40.4,120.8885972,67.30208652
2004-05-29,1:00:00,1.1,6.8,103,18.5,48.7,,
2004-03-27,22:00:00,1.6,6.8,96,11.8,50.8,82.97374727,108.31298259999998
2004-10-04,12:00:00,1.8,7.8,87,20.6,30.0,145.28117369999998,155.23786669999998
2005-03-22,8:00:00,2.2,13.5,116,11.8,66.3,,
2004-12-22,2:00:00,1.3,5.0,126,5.3,42.3,,
2004-06-24,20:00:00,2.8,13.7,122,28.3,34.5,,
2004-05-05,6:00:00,1.3,6.9,81,14.5,78.3,47.06528813,132.668499
2004-11-04,11:00:00,1.8,7.3,90,20.2,29.2,140.16465,155.1174894
2004-11-22,17:00:00,4.0,25.4,199,8.5,52.6,,
2004-10-24,19:00:00,5.2,24.3,127,21.7,62.9,,
2005-03-02,2:00:00,1.1,3.9,128,3.4,54.7,,
2004-10-17,10:00:00,-200.0,6.8,-200,19.2,51.9,,
2004-05-28,16:00:00,1.7,12.2,117,28.0,23.2,,
2005-03-24,6:00:00,0.4,2.3,74,12.9,56.0,,
2004-07-09,3:00:00,0.6,3.6,-200,21.9,48.3,,
2005-12-02,23:00:00,4.5,20.4,231,10.1,59.9,,
2004-11-05,12:00:00,2.5,13.9,96,24.3,29.8,129.9774986,60.47211156
2004-11-24,2:00:00,2.3,10.1,106,10.4,80.8,,
2004-06-18,18:00:00,2.9,16.7,164,33.1,24.3,,
2004-08-06,22:00:00,1.7,10.9,89,25.3,40.7,,
2004-10-18,21:00:00,-200.0,14.2,-200,17.6,65.9,,
2004-04-14,6:00:00,1.6,7.4,71,10.3,65.6,123.9282143,150.9950826
2004-04-08,18:00:00,-200.0,8.7,-200,34.0,33.2,,
2004-08-21,1:00:00,-200.0,5.4,-200,26.0,45.0,,
2004-04-06,2:00:00,-200.0,4.5,-200,21.0,50.1,,
2004-03-21,19:00:00,3.5,12.6,119,17.8,48.1,50.78382643,51.13241026
2004-11-26,12:00:00,4.0,18.9,179,14.9,57.0,,
2005-03-19,15:00:00,1.4,5.4,119,21.2,35.9,,
2005-02-22,7:00:00,1.5,6.7,178,3.4,84.5,,
2005-03-24,16:00:00,2.3,11.0,142,22.9,35.2,,
2005-01-25,14:00:00,0.4,4.2,123,4.7,48.6,,
2004-11-25,14:00:00,2.5,12.8,126,16.4,38.2,,
2004-07-25,10:00:00,0.7,2.7,46,27.0,47.4,,
2005-01-28,21:00:00,1.8,-200.0,153,-200.0,-200.0,,
2004-05-06,2:00:00,1.6,9.2,-200,19.8,53.1,,
2005-02-17,3:00:00,1.0,3.6,-200,5.8,42.9,,
2004-11-14,16:00:00,0.6,1.3,59,9.6,44.2,,
2004-11-10,14:00:00,3.2,17.2,90,20.2,68.9,,
2004-05-26,18:00:00,-200.0,22.6,-200,28.6,18.7,,
2004-11-16,8:00:00,3.5,16.6,202,10.1,45.6,,
2004-03-14,1:00:00,2.8,11.9,119,14.6,51.5,28.52243308,52.66225839
2004-05-13,14:00:00,1.7,7.9,93,19.5,45.0,113.86979769999999,70.80997962
2004-03-05,7:00:00,3.4,21.1,101,16.8,62.5,56.84238995,146.83025759999998
2004-03-10,22:00:00,-200.0,8.3,-200,22.0,59.8,,
2004-05-16,21:00:00,1.6,7.0,95,22.9,37.0,115.1140338,64.29234629
2004-08-20,15:00:00,-200.0,3.3,-200,35.1,34.6,,
2005-02-18,12:00:00,1.3,4.8,152,11.8,34.4,,
2004-09-11,15:00:00,2.1,13.1,-200,12.6,42.4,,
2004-08-16,14:00:00,0.8,4.0,67,35.8,17.8,,
2004-12-22,14:00:00,2.4,8.1,133,9.8,31.8,,
2004-06-20,5:00:00,1.0,-200.0,60,-200.0,-200.0,,
2004-07-22,8:00:00,-200.0,35.6,149,26.4,46.3,,
2004-12-12,15:00:00,3.2,14.5,168,17.5,30.8,,
2004-09-15,20:00:00,4.4,20.1,135,23.9,58.9,,
2005-02-18,2:00:00,1.0,2.1,82,6.3,49.6,,
2004-10-18,10:00:00,-200.0,14.2,-200,19.7,49.3,,
2004-05-31,1:00:00,0.3,4.8,46,19.7,43.2,,
2005-12-01,22:00:00,3.6,15.2,158,10.7,70.9,,
2004-05-21,11:00:00,1.8,11.2,117,28.5,23.8,123.8484551,60.38722648
